,error rate,total produced,production speed [PC / min]
132,1.0,617,1.2854166666666667
133,0.3032239603204884,10484,21.841666666666665
134,0.15277631440311876,9491,19.772916666666667
135,0.13452914798206278,2007,23.06896551724138
211,0.3218253290035891,5851,14.775252525252526
212,0.09572226802235047,10917,22.74375
213,0.13707165109034267,10914,22.7375
214,0.09932300843920987,10783,22.464583333333334
215,0.16400952904526298,10914,22.7375
216,0.20630992885864521,9699,22.29655172413793
252,0.3787216323131376,4803,13.962209302325581
253,0.2277869002006933,10962,22.8375
254,0.12596424357927216,11019,22.95625
255,0.1802957420274363,11226,23.3875
256,0.09887760555852486,11226,23.3875
257,0.07714922048997773,11225,23.385416666666668
258,0.061202672605790646,11225,23.385416666666668
259,0.11788357854336105,10943,22.797916666666666
260,1.0,74,0.15416666666666667
261,0.19009407858328722,10842,22.5875
262,0.10336733772682134,11077,23.077083333333334
263,0.06530575377111372,11071,23.064583333333335
264,0.11413338152900777,11066,23.054166666666667
265,0.10745594215996385,11065,23.052083333333332
266,0.11557461086774164,10729,22.352083333333333
267,0.12807974421666354,10634,22.154166666666665
268,0.15516005733397037,8372,22.688346883468835
311,0.1611842105263158,3648,13.028571428571428
312,0.07585311572700297,10784,22.466666666666665
313,0.11097939084442823,10966,22.845833333333335
314,0.08628237869390733,10964,22.841666666666665
315,0.0742429770156877,10964,22.841666666666665
316,0.10409302325581396,10750,22.395833333333332
317,0.11683692083181321,10964,22.841666666666665
318,0.05887300252312868,10701,22.865384615384617
380,,0,0.0
381,0.17386952961513966,10991,22.897916666666667
382,0.24217887375782113,2717,23.02542372881356
413,0.15508824633871574,10652,22.191666666666666
414,0.3459812719469372,10252,21.358333333333334
415,0.4473363155754372,4918,10.245833333333334
416,0.6181886508831267,10644,22.175
417,0.10902973538237701,10997,22.910416666666666
418,0.04448689956331878,10992,22.9
419,0.08324235807860263,10992,22.9
420,0.1092612809315866,10992,22.9
421,0.038154533844189015,6264,22.945054945054945
424,0.14483870967741935,3100,20.52980132450331
425,0.3343507214206437,7208,15.016666666666667
426,0.04985443959243086,10992,22.9
427,0.08114992721979622,10992,22.9
428,0.0607945052905142,10774,22.445833333333333
429,0.04094258939132017,10991,22.897916666666667
430,0.026655749636098982,10992,22.9
431,0.0434528676556477,8561,22.951742627345844
441,0.2558879694462126,3142,13.720524017467248
442,0.06386661807580175,10976,22.866666666666667
443,0.03595439929845075,10263,21.38125
444,0.268578605819552,9554,19.904166666666665
445,0.061366806136680614,10755,22.40625
446,0.12555808656036446,10975,22.864583333333332
447,0.06459830770630516,10991,22.897916666666667
448,0.05940684133915575,10992,22.9
449,0.05859375,10752,22.925373134328357
457,0.5720164609053497,972,14.953846153846154
458,0.06313200327958458,10977,22.86875
459,0.08887065901011758,10971,22.85625
460,0.11319686821997925,10601,22.085416666666667
461,0.08349284477258226,10971,22.85625
462,0.07483365235621182,10971,22.85625
463,0.19387476073284113,10971,22.85625
464,0.0750159511439249,10971,22.85625
465,0.16480605487228003,10570,22.020833333333332
466,0.13290793072014584,10970,22.854166666666668
467,0.07438468550592525,10970,22.854166666666668
468,0.08066457982181556,8306,22.881542699724516
485,0.17047740991402963,10934,22.779166666666665
486,0.14239332096474955,2156,4.491666666666666
487,,0,0.0
488,0.20590753424657535,4672,9.733333333333333
489,0.12302667392487751,11022,22.9625
490,0.10307678261663471,10953,22.81875
491,0.06781485468245425,11148,23.225
492,0.10447493498340955,11151,23.23125
493,0.053811659192825115,11150,23.229166666666668
494,0.042869955156950676,11150,23.229166666666668
495,0.05793202403371895,11151,23.23125
496,0.08133799659223388,11151,23.23125
497,0.09048515828176845,11151,23.23125
498,0.05560538116591928,11150,23.229166666666668
499,0.08564254326966192,11151,23.23125
500,0.04637603157517044,11148,23.225
501,0.06232479910297141,10702,22.295833333333334
512,,0,0.0
513,0.08489329839011606,10684,22.258333333333333
514,0.1545379462237313,10897,22.702083333333334
515,0.053608055192989,10726,22.345833333333335
516,0.08642649199417758,10992,22.9
517,0.051899411449973246,7476,22.932515337423315
618,0.32638224603022764,10454,22.578833693304535
619,0.1424176619616359,11052,23.025
620,0.19485400404741254,10377,21.61875
621,0.05617367706919946,11055,23.03125
622,0.08788317326667544,7601,23.103343465045594
641,,0,0.0
642,,0,0.0
643,0.1330193122939237,10615,22.114583333333332
644,0.14288356607786923,10813,22.527083333333334
645,0.17151079136690647,10425,21.71875
646,0.09816789718348373,10971,22.85625
647,0.08384979948960991,10972,22.858333333333334
648,0.04238833181403829,10970,22.854166666666668
649,0.07637623040466643,10972,22.858333333333334
650,0.06372504330385632,10969,22.852083333333333
651,0.06936468872481998,10971,22.85625
652,0.05323124601221402,10971,22.85625
653,0.08049958975294011,10969,22.852083333333333
654,0.09854254818993888,10635,22.15625
655,0.11988582302568981,7357,22.847826086956523
682,0.17637540453074432,10506,21.8875
683,0.1591203104786546,9276,19.325
684,0.11994434137291281,10780,22.458333333333332
685,0.13249001331557922,10514,21.904166666666665
686,0.1102984546419724,8477,17.660416666666666
687,0.06850687801767331,10977,22.86875
688,0.08406958739411605,10979,22.872916666666665
689,1.0,361,0.7520833333333333
690,0.32179341657207716,10572,22.025
691,0.25443049247484195,11229,23.39375
692,0.11946902654867257,11074,23.070833333333333
693,0.07447289838023709,11051,23.022916666666667
694,0.06877205682743644,11051,23.022916666666667
695,0.08302897492086682,4107,22.94413407821229
706,0.24661746617466174,6504,13.55
707,0.08439664600802041,10972,22.858333333333334
708,0.04530979892639432,10991,22.897916666666667
709,0.11673187153125285,10991,22.897916666666667
710,0.09478759210406622,10993,22.902083333333334
711,0.12316928954789412,10993,22.902083333333334
712,0.1003257328990228,10745,22.385416666666668
713,0.1414665211062591,10992,22.9
714,0.1252161252161252,10989,22.89375
715,0.07506141388408698,10991,22.897916666666667
716,0.07211163153786104,10248,22.926174496644297
755,0.17464890169247388,2777,13.03755868544601
756,0.06764333514197866,11058,23.0375
757,0.08997936664573428,11147,23.222916666666666
758,0.06798206278026905,11150,23.229166666666668
759,0.09318385650224215,11150,23.229166666666668
760,0.07699426244678882,10806,22.5125
761,0.061160434041789974,11151,23.23125
762,0.059219380888290714,11145,23.21875
763,0.06008429737243297,11151,23.23125
764,0.027623318385650224,11150,23.229166666666668
765,0.09960868018498754,8433,17.56875
780,1.0,19,0.03958333333333333
781,0.4445505388078025,7331,15.272916666666667
782,0.2238100133648607,9727,20.264583333333334
783,0.0709438059904081,11051,23.022916666666667
784,0.08135746606334841,11050,23.020833333333332
785,0.06910405785456006,12445,25.927083333333332
786,0.13399436004730284,10993,22.902083333333334
787,0.20125557274133382,10991,22.897916666666667
788,0.1371703228986936,8114,22.92090395480226
801,0.44911377930245855,3498,11.979452054794521
802,0.22273012458546204,11157,23.24375
803,0.2098610488570148,11155,23.239583333333332
804,0.08511026061600145,10974,22.8625
805,0.09581428699471184,11157,23.24375
806,0.08481012658227848,8690,23.235294117647058
814,,0,0.0
815,0.24846511627906978,10750,22.395833333333332
816,0.125794319802879,7711,16.064583333333335
820,0.336160618423878,9314,19.404166666666665
821,0.1718552036199095,11050,23.020833333333332
822,0.2971101468008494,10831,22.564583333333335
823,0.31218557853549467,10734,22.3625
824,0.16206525636428828,11156,23.241666666666667
825,0.15688032272523533,11155,23.239583333333332
826,0.19155015817940607,9799,23.22037914691943
838,0.6621722846441948,4005,13.439597315436242
839,0.10133041735010023,10974,22.8625
840,0.12399781341107871,10976,22.866666666666667
841,0.08563758389261746,11175,23.28125
842,0.09866429207479964,11230,23.395833333333332
843,0.07526498619399662,11227,23.389583333333334
844,0.09830810329474622,11230,23.395833333333332
845,0.03759483637187182,8831,23.424403183023873
898,1.0,403,3.5350877192982457
899,0.15521952996902896,10978,22.870833333333334
900,0.09803921568627451,10761,22.41875
901,0.19387520147363574,8686,18.095833333333335
922,0.1436531007751938,4128,14.333333333333334
923,0.04518950437317784,10976,22.866666666666667
924,0.09456135556162885,10977,22.86875
925,0.12995534493757405,10973,22.860416666666666
926,0.10776097649845146,10978,22.870833333333334
927,0.10314350797266515,10975,22.864583333333332
928,0.07907236658284438,10737,22.36875
929,0.16403954047555436,11229,23.39375
930,0.1073114257725532,11229,23.39375
931,0.17364269141531322,10775,22.447916666666668
932,0.1446255231988601,11229,23.39375
933,0.1186962426437302,11045,23.010416666666668
934,0.05129575207053166,11229,23.39375
935,0.06750241080038573,1037,23.568181818181817
3237,0.21446111869031378,10995,22.90625
3238,0.08461468474206169,10991,22.897916666666667
3239,0.08795995921772175,10789,22.477083333333333
3240,0.0815564060506652,10974,22.8625
3241,0.08604693469164999,10994,22.904166666666665
3242,0.06808205679476843,11163,23.25625
3243,0.15133093856498112,10857,22.61875
3244,0.10108103113739259,10823,22.547916666666666
3245,0.06077991931869117,11155,23.239583333333332
3246,0.05935090550475166,11154,23.2375
3247,0.07897095733237719,11156,23.241666666666667
3248,0.09382716049382717,3645,23.21656050955414
3264,0.3726767579996168,5219,14.868945868945868
3265,0.07317722192655668,11274,23.4875
3266,0.05135039090262971,11256,23.45
3267,0.05328596802841918,11260,23.458333333333332
3268,0.04529709565680789,11259,23.45625
3269,0.05941302791696493,11176,23.283333333333335
3270,0.037665638046832456,11018,22.954166666666666
3271,0.04335716275183363,10771,22.439583333333335
3272,0.057749931898665216,3671,22.94375
3285,0.7641315519013361,1946,10.406417112299465
3286,0.14725689144293796,11137,23.202083333333334
3287,0.11565357719203873,11154,23.2375
3288,0.07457870204374328,11156,23.241666666666667
3289,0.0747085201793722,11150,23.229166666666668
3290,0.08561183325862842,11155,23.239583333333332
3291,0.06535771920387305,11154,23.2375
3292,0.054950172301387726,10737,22.36875
3293,0.04422317904556871,11148,23.225
3294,0.02465483234714004,11154,23.2375
3295,0.09019185942262865,11154,23.2375
3296,0.04258180188256387,11155,23.239583333333332
3297,0.05282037485427316,11151,23.23125
3298,0.022772099695176618,11154,23.2375
3299,0.05226824457593689,11154,23.2375
3300,0.06956521739130435,11155,23.239583333333332
3301,0.08695652173913043,11155,23.239583333333332
3302,0.0665112943707422,11156,23.241666666666667
3303,0.042910101946246525,10790,22.479166666666668
3304,0.038189152846257284,11155,23.239583333333332
3305,0.06724303554274735,1041,23.65909090909091
3314,0.41633858267716534,5080,15.164179104477611
3315,0.08045446148161832,10826,22.554166666666667
3316,0.070304114490161,11180,23.291666666666668
3317,0.03612729717615419,11155,23.239583333333332
3318,0.09555396199354607,11156,23.241666666666667
3319,0.07939416147550996,8187,23.192634560906516
3334,0.609673790776153,889,6.39568345323741
3335,0.06009507579155081,11149,23.227083333333333
3336,0.07035941561351618,11157,23.24375
3337,0.13942437012463013,11153,23.235416666666666
3338,0.05633677465290139,11236,23.408333333333335
3339,0.051211321659870475,8338,17.370833333333334
3340,0.04789177446430335,10127,21.097916666666666
3341,0.03463676966548172,10971,22.85625
3342,0.04702451471794405,10973,22.860416666666666
3343,0.037269910698013484,10974,22.8625
3344,0.12601406165494863,11094,23.1125
3345,0.07203782681253476,10786,22.470833333333335
3346,0.028776333482743166,11155,23.239583333333332
3347,0.032084602975443625,11158,23.245833333333334
3348,0.11573023509122266,11017,22.952083333333334
3349,0.07767512781415374,11149,23.227083333333333
3350,0.03864431094772707,11153,23.235416666666666
3351,0.0821377331420373,11152,23.233333333333334
3352,0.10106235565819861,10825,22.552083333333332
3353,0.09156129495112546,11151,23.23125
3354,0.09029770444763272,11152,23.233333333333334
3355,0.16235078053259872,10890,22.6875
3356,0.15394960997041154,11153,23.235416666666666
3357,0.16929698708751795,11152,23.233333333333334
3358,0.08429737243296566,11151,23.23125
3359,0.08292245629762439,11155,23.239583333333332
3360,0.07595050215208034,11152,23.233333333333334
3361,0.11576398852223817,11152,23.233333333333334
3362,0.25107604017216645,11152,23.233333333333334
3363,0.03828909612625538,11152,23.233333333333334
3364,0.10499417197166681,11153,23.235416666666666
3386,0.12292726066769843,4523,13.66465256797583
3387,0.05322639445862195,10972,22.858333333333334
3388,0.0764057035243476,11151,23.23125
3389,0.09082758002331211,11153,23.235416666666666
3390,0.08894467856182194,11153,23.235416666666666
3391,0.07855093256814921,11152,23.233333333333334
3392,0.07993182022068718,11147,23.222916666666666
3393,0.17527907814187974,11108,23.141666666666666
3394,0.14695815391409958,9057,22.929113924050633
3417,0.2979027645376549,6294,16.433420365535248
3418,0.19840415994262148,11154,23.2375
3419,0.06327298799067933,11158,23.245833333333334
3420,0.06581188917779969,11153,23.235416666666666
3421,0.06983415508740475,11155,23.239583333333332
3422,0.04652622142536979,11155,23.239583333333332
3423,0.047157970234893314,11154,23.2375
3424,0.0718063648588077,11155,23.239583333333332
3425,0.05314785090065989,11214,23.3625
