,error rate,total produced,production speed [PC / min]
2041,0.22612359550561797,16376,34.11666666666667
2042,0.10506070441158794,16638,34.6625
2043,0.1951519069166128,15470,32.229166666666664
2044,0.12641486953413558,16786,34.97083333333333
2045,0.12145130490133672,15710,34.45175438596491
2049,0.11396489416623645,7748,34.9009009009009
2050,0.1210879505908902,16839,35.08125
2051,0.10306163945854876,17213,35.860416666666666
2052,0.09298022435526772,17294,36.02916666666667
2053,0.12047729022324866,7794,36.59154929577465
2057,0.18087492989343804,7132,34.1244019138756
2058,0.10871330780833044,17238,35.9125
2059,0.16949738039035062,17369,36.18541666666667
2060,0.10542051215390615,15386,32.05416666666667
2061,0.16244713516018772,17261,35.96041666666667
2062,0.10017961643200649,17259,35.95625
2063,0.06085745779427975,17237,35.91041666666667
2064,0.08620073818311703,16798,34.99583333333333
2065,0.07047212282119358,17326,36.09583333333333
2066,0.07591638538520755,16887,35.18125
2067,0.07986028889415107,16892,35.19166666666667
2068,0.6285887585928023,14838,30.9125
2069,0.24918534282104143,15037,31.327083333333334
2070,0.061837762723640784,17271,35.98125
2071,0.1268478779208393,16776,34.95
2072,0.0889431669248183,16786,34.97083333333333
2073,0.05168331697176185,17317,36.077083333333334
2074,0.09188008253428814,16478,34.329166666666666
2075,0.052932678416642585,17305,36.052083333333336
2076,0.16468561584840655,5805,38.7
2080,0.19850722566301413,6297,33.494680851063826
2081,0.1753282110230504,16529,34.43541666666667
2082,0.06962611413358027,17278,35.99583333333333
2083,0.12425213029552185,16547,34.47291666666667
2084,0.11555724129211707,15819,32.95625
2085,1.0,194,0.4041666666666667
2086,0.1358497338039122,16717,34.827083333333334
2087,0.08099116668578639,17434,36.32083333333333
2088,0.512450378924576,13855,28.864583333333332
2089,0.2416052416052416,17094,35.6125
2090,0.1499728310088752,11042,35.277955271565496
2094,0.2871603622802344,3754,31.283333333333335
2095,0.16536897152818128,17210,35.854166666666664
2096,0.1769526571266469,15863,33.047916666666666
2097,0.21698556168564387,17038,35.49583333333333
2098,0.06807893209518281,17230,35.895833333333336
2099,0.11218082879866052,16723,34.83958333333333
2100,0.12043293667404174,16723,34.83958333333333
2101,0.19175007582650894,16485,34.34375
2102,0.12169933106442905,17042,35.50416666666667
2103,0.10730672172516632,17436,36.325
2104,0.06063732232920679,17448,36.35
2105,0.11143405220019764,17203,35.83958333333333
2106,0.07892140743176587,18246,38.0125
2107,0.10987104608801249,17293,36.02708333333333
2108,0.2323127486594015,17343,36.13125
2109,0.161224855249806,16753,34.90208333333333
2110,0.15578754158540783,17434,36.32083333333333
2111,0.1974045277841299,17492,36.44166666666667
2112,0.10209265755413088,16534,34.44583333333333
2113,0.0458794517405517,17437,36.327083333333334
2114,0.41798097575943544,16295,33.947916666666664
2115,0.09732178700464529,17437,36.327083333333334
