,error rate,total produced,production speed [PC / min]
971,0.6683480453972257,793,19.825
972,0.15538573508005823,10992,22.9
973,0.05074273695280663,7607,22.981873111782477
976,0.12756627466613515,10034,22.248337028824835
977,0.09415082325115982,10993,22.902083333333334
978,0.07054657708371163,11014,22.945833333333333
979,0.05260288907059144,11007,22.93125
980,0.05088596092685143,11005,22.927083333333332
981,0.06828913912095895,11012,22.941666666666666
982,0.1081007364305846,10999,22.914583333333333
983,0.0628862231915667,11004,22.925
984,0.07192154013803125,11012,22.941666666666666
985,0.08602834302325581,11008,22.933333333333334
986,0.09025885558583106,5872,23.209486166007906
994,0.25944244604316546,2224,11.346938775510203
995,0.14546943231441048,10992,22.9
996,0.11077789894583788,11004,22.925
997,0.12849872773536897,11004,22.925
998,0.06975615673905132,8243,22.96100278551532
1001,0.1951219512195122,1640,20.5
1002,0.1137762490948588,11048,23.016666666666666
1003,0.11784449002424016,10726,22.345833333333335
1004,0.09009578890294596,11066,23.054166666666667
1005,0.09768241897519464,11046,23.0125
1006,0.10310491536163664,11047,23.014583333333334
1007,0.07582467239042025,11065,23.052083333333332
1008,0.10847733646973673,11053,23.027083333333334
1009,0.12793119058397465,11045,23.010416666666668
1010,0.09617644400253096,11063,23.047916666666666
1011,0.15695675773475665,11054,23.029166666666665
1012,0.11088054853843378,11084,23.091666666666665
1013,0.13432835820895522,11055,23.03125
1014,0.09482057308144265,11063,23.047916666666666
1015,0.07839232370779398,11047,23.014583333333334
1016,0.12291817523533671,11048,23.016666666666666
1017,0.06509732910819375,11045,23.010416666666668
1018,0.08410117434507679,11070,23.0625
1019,0.18504946866984243,10916,22.741666666666667
1020,0.07835107835107835,10989,22.89375
1021,0.08636281425212516,11058,23.0375
1022,0.09830020685313427,11119,23.164583333333333
1023,0.04448462929475588,11060,23.041666666666668
1024,0.09214487729221786,10961,22.835416666666667
1025,0.0728876954061571,10427,21.722916666666666
1026,0.19870490286771508,10810,22.520833333333332
1027,0.054680427304001446,11046,23.0125
1028,0.11245815615669953,11053,23.027083333333334
1029,0.08595444685466377,11064,23.05
1030,0.079402444545043,11045,23.010416666666668
1031,0.10584403835715578,11054,23.029166666666665
1032,0.0875101598482796,11073,23.06875
1033,0.06906852539150901,11047,23.014583333333334
1034,0.09353818346136467,11065,23.052083333333332
1035,0.12707482993197278,11025,22.96875
1036,0.15528681506849315,9344,19.466666666666665
1037,0.15803589849391375,9694,20.195833333333333
1038,0.1368017651840669,8611,17.939583333333335
1039,0.09051681867215848,10197,21.24375
1040,0.09044724666606187,11023,22.964583333333334
1041,0.09981334992445116,11251,23.439583333333335
1042,0.12876787177852655,10981,22.877083333333335
1043,0.11826603111790629,11119,23.164583333333333
1044,0.10953310846795668,11266,23.470833333333335
1045,0.10474922325787839,11265,23.46875
1046,0.13408723747980614,11142,23.2125
1047,0.14056115499863797,11013,22.94375
1048,0.10581601061477222,9044,24.311827956989248
1057,,0,0.0
1058,0.14498959990211674,8173,17.027083333333334
1059,0.1603117172279432,10779,22.45625
1060,0.1581318378229291,10877,22.660416666666666
1061,0.102674089623072,10957,22.827083333333334
1062,0.08201464870241432,11059,23.039583333333333
1063,0.10149388863739249,11045,23.010416666666668
1064,0.3057784911717496,1246,29.666666666666668
1074,0.18378303964757708,7264,22.0790273556231
1075,0.07126019945602902,11030,22.979166666666668
1076,0.07926608821402747,11064,23.05
1077,0.09465317919075145,11072,23.066666666666666
1078,0.16487293117482138,11057,23.035416666666666
1079,0.050799963843442104,11063,23.047916666666666
1080,0.10886075949367088,11060,23.041666666666668
1081,0.0636314265025344,11048,23.016666666666666
1082,0.16411297766291305,10834,22.570833333333333
1083,0.1995245062179956,10936,22.783333333333335
1084,0.07423146473779385,11060,23.041666666666668
1085,0.11509229098805646,11052,23.025
1086,0.14719453672942046,10836,22.575
1087,0.1413318856315599,11052,23.025
1088,0.06943314347708164,11061,23.04375
1089,0.13764375622566333,11043,23.00625
1090,0.10310491536163664,11047,23.014583333333334
1091,0.09785849823800488,11067,23.05625
1092,0.10050706265845707,11044,23.008333333333333
1093,0.05024898143956542,11045,23.010416666666668
1094,0.10524889330562834,11069,23.060416666666665
1095,0.09855392834116239,10857,22.61875
1096,0.11460124920792976,11047,23.014583333333334
1097,0.1594792514239219,11061,23.04375
1098,0.13717339667458434,3368,24.94814814814815
1112,1.0,70,0.7446808510638298
1113,0.14615384615384616,4290,21.45
1114,1.0,34,2.125
1115,0.11558211184763327,10711,22.314583333333335
1116,0.10243716679360244,10504,21.883333333333333
1117,0.08759190342198421,11017,22.952083333333334
1118,0.05676657584014532,11010,22.9375
1119,0.07374149659863946,11025,22.96875
1120,0.1336183372748772,10994,22.904166666666665
1121,0.16451319381255686,10990,22.895833333333332
1122,0.07022650777767671,10993,22.902083333333334
1123,0.0712015257469803,11011,22.939583333333335
1124,0.07000089629828807,11157,23.24375
1125,0.045611484644739235,11006,22.929166666666667
1126,0.19399873084942434,11031,22.98125
1127,0.08540795929493004,11006,22.929166666666667
1128,0.058545883634383226,11017,22.952083333333334
1129,0.05158296943231441,10992,22.9
1130,0.08843097394197007,10822,22.545833333333334
1131,0.10009655616350177,3107,23.186567164179106
1134,0.12020149383359388,5757,21.88973384030418
1135,0.06794440911981106,11009,22.935416666666665
1136,0.05989654233596515,11019,22.95625
1137,0.16049609554432706,10885,22.677083333333332
1138,0.24961498973305954,7792,16.233333333333334
1139,0.09244614125988547,11001,22.91875
1140,0.12032011774445774,10871,22.647916666666667
1141,0.0913391557496361,10992,22.9
