Order,Starting time,End time,Execution time
161,0.0,11.661249413090609,11.661249413090609
163,13.863786752909018,24.141886470662214,10.278099717753197
162,6.602969491193971,29.488029680801276,22.885060189607305
165,26.94444605809463,34.38585436552965,7.441408307435023
168,47.56541395665813,53.76864503763646,6.20323108097833
164,19.31551411459653,58.58657108405189,39.27105696945536
169,54.557662559188344,58.899990184540094,4.342327625351751
166,34.16555523729852,61.4691333649056,27.303578127607086
172,72.45847326048316,75.63417220947093,3.1756989489877663
170,59.89217317743368,77.53724073474426,17.64506755731058
174,85.37516610495243,88.01037480683853,2.635208701886095
175,92.98842640064396,94.6570508274277,1.6686244267837311
167,41.28590165801017,97.11659319012728,25.830691532117097
173,80.06909993212277,106.82624103385012,26.757141101727363
178,113.60951697125635,123.65626017819223,10.04674320693587
171,65.58761508046214,124.88313828172686,29.295523201264714
181,135.68928188381682,140.65802939196433,4.9687475081475245
182,143.07638354531292,148.82225267693295,5.745869131620021
179,120.02900932272766,151.5005015074528,31.471492184725157
180,128.20185765091443,162.79775142973673,34.5958937788223
177,108.10557119253961,167.53640612950718,29.43083493696755
183,147.98461492403607,183.01940319179144,4.19715051485848
176,100.8946115719478,188.5524615349572,27.657849963009404
187,176.8310548093451,190.35191558798823,7.332512396196792
184,156.76545089145026,203.05092347082132,16.285472579371067
185,165.34043014206296,233.44209066901408,38.10166052695112
188,185.1240846334484,235.7671382832221,17.214676748264914
186,170.25761159489156,238.1745656673795,37.91695407248796
191,207.1498414795017,260.5476480318477,27.105557362833597
189,192.24299268563954,261.0957978272227,8.852805141583188
194,228.75986114201527,279.01283550478473,40.8382698374052
195,235.69497499010936,282.6322929294465,16.86515464622442
197,249.8776483384146,296.45436882533784,5.35857099811512
190,200.14743252907064,314.52016596867423,51.46924249785293
198,258.6645200833292,317.8921186332933,27.3444706014456
201,275.5755666484461,318.14353688031866,39.13070137553393
202,281.12747384401916,364.7719788342194,22.1396859047729
206,310.90647615592064,366.16342656220377,21.64326059352952
204,297.70020072495566,372.97432790646366,24.830791026145004
203,289.73134239826646,373.53007329981443,17.0757044744766
212,352.5751684533973,380.8319990024309,16.060020168211533
210,340.24150674308277,408.243576783157,4.713503483342529
208,325.45435451387203,410.4649622564407,2.2213854732837124
205,303.9262452256523,414.0795065475763,3.61454429113557
209,332.7347069364139,414.2163411657563,3.384342163325395
200,269.7606896738558,416.6804147396342,2.600908192057927
213,359.2399582799566,420.4447907593616,24.28136419715782
196,242.28358337143226,422.7153588984103,6.03494415877603
199,263.9575175914839,424.85980291155727,10.643461745800938
192,215.26811001478325,430.9651802898806,8.24982139147036
207,317.47415754372736,440.8185606285339,62.92644199524058
211,345.8706720056622,447.84599322068016,44.87166531421651
193,222.49231830438467,447.9962203561958,27.55142959683424
