Order,Starting time,End time,Execution time
0,0.0,0.4133909711924936,0.4133909711924936
2,15.008862779173334,15.186903470487922,0.17804069131458744
3,20.82171577644838,21.258419506120728,0.43670372967234883
4,28.36819758380347,28.578033194021994,0.20983561021852135
5,36.206344624959144,36.45420031321297,0.24785568825382828
1,6.769399296533931,36.89042560317505,0.12102630664112221
6,42.81801748532955,43.19054739743524,0.3725299121056879
7,49.48453974700196,49.995628289914706,0.5110885429127459
8,57.20870250115279,57.95177734174412,0.743074840591324
10,70.05835310410824,70.09778444764471,0.039431343536483705
11,78.67520530636146,78.74964867087363,0.07444336451215627
12,85.04986550615749,85.2781364203782,0.2282709142207136
14,100.2229335462526,100.50215623018057,0.27922268392796507
16,115.36938173190785,115.41922156960035,0.049839837692503476
9,62.91646804439834,123.25240618426203,0.33593813986368704
13,93.42197784058797,123.6782319234682,0.25625408288023666
15,107.58726439725261,137.993586514741,0.40632211748835906
20,146.15430683839932,146.39726595731062,0.24295911891129718
17,122.06134094516875,152.10358854204165,0.042247596872896816
18,128.5539804745342,158.67889833370558,0.12491785917138325
22,159.36025383798847,159.85915237332745,0.498898535338991
23,164.2673970118102,164.8431735939868,0.5757765821765921
19,137.39744016339492,167.4579413749011,0.06050121150620447
24,171.5107915666895,172.1194770011643,0.6086854344748008
21,151.26038671836028,181.55285632284998,0.29246960448969417
26,181.5254454141561,181.79116025993864,0.2657148457825237
27,188.84001876102923,189.02618779809671,0.18616903706749144
28,196.05544910180535,196.1020126410391,0.04656353923374246
29,203.86164785982425,204.04059347465864,0.17894561483438462
25,177.02807600823894,207.54712058587234,0.519044577633401
31,217.88741121510222,217.93926998000435,0.05185876490212916
33,231.82338764492496,232.40378681193184,0.5803991670068749
30,211.87509728256148,242.0562294480016,0.18113216544012878
36,254.07084116436815,254.41776849506712,0.34692733069897613
32,224.482028832283,254.9391187892651,0.45708995698212884
34,238.5003627335445,268.5534197877995,0.05305705425494107
39,274.3432164683518,274.5107585199614,0.16754205160963
35,245.6738407729624,276.212118326911,0.5382775539486179
41,288.2259580550822,288.5325075701483,0.30654951506615014
42,294.51256537761725,294.7012994660729,0.18873408845566558
43,303.1017671428847,303.42726450147876,0.32549735859408385
40,282.77050072132363,312.92665747163124,0.15615675030762904
45,316.3078802640917,317.14654661997383,0.8386663558821259
37,260.95968518046084,321.4210050147559,0.46131983429508155
46,321.54012718162403,322.1088222800584,0.5686950984343759
38,267.5103583964217,327.5592756918232,0.048917295401532467
47,329.13001466428597,329.3773157453526,0.24730108106660476
48,334.51530293637194,334.8382062198549,0.32290328348294867
44,309.4688187379721,339.5467499098456,0.07793117187349237
49,342.20979574061386,372.4630535422174,0.25325780160354316
50,350.1073241080653,380.3364976884276,0.2291735803622571
51,357.4264963557366,387.7636010343128,0.3371046785761668
52,362.62167031625427,393.0974981428088,0.4758278265545282
