Order,Starting time,End time,Execution time
211,0.0,0.0863,0.0863
211,0.0,0.863,0.863
211,0.0,1.4315,1.4315
211,0.0,2.7452,2.7452
213,14.050595784974726,37.637945784974725,23.587349999999997
212,6.43164275854207,38.429842758542065,1.9982
212,6.43164275854207,40.42804275854207,3.9964
213,14.050595784974726,43.62559275854207,5.19575
212,6.43164275854207,44.42444275854207,7.9928
213,14.050595784974726,45.821342758542066,2.19575
213,14.050595784974726,47.51709275854206,1.69575
212,6.43164275854207,48.420842758542065,11.9892
213,14.050595784974726,48.81954275854207,8.3915
213,14.050595784974726,51.20744275854207,6.783
213,14.050595784974726,59.22519578497472,21.587249999999997
214,21.898126372933202,117.91419275854206,10.3971
214,21.898126372933202,126.31129275854205,8.3971
214,21.898126372933202,132.70839275854206,6.3971
214,21.898126372933202,137.10549275854206,4.3971
214,21.898126372933202,139.50259275854205,2.3971
214,21.898126372933202,139.89969275854205,0.3971
214,21.898126372933202,140.01084275854208,31.1913
214,21.898126372933202,140.29679275854204,0.3971
214,21.898126372933202,148.6150457849747,29.38985
214,21.898126372933202,163.19294275854207,51.9855
215,28.699177116216795,170.70714275854203,0.41035
215,28.699177116216795,171.6522427585421,1.6414
216,35.12243099862492,185.62499578497471,7.00995
216,35.12243099862492,190.63484578497471,5.00985
216,35.12243099862492,193.6445957849747,3.00975
216,35.12243099862492,194.6542457849747,1.00965
216,35.12243099862492,195.6638957849747,1.00965
216,35.12243099862492,197.20594275854208,4.013
216,35.12243099862492,201.04369275854202,0.33655
217,42.21403770811313,201.9625457849747,6.298649999999999
216,35.12243099862492,202.3253427585421,0.6731
217,42.21403770811313,202.64319275854203,1.5995
217,42.21403770811313,203.60394275854208,6.398
218,50.80772039201959,205.62339275854202,2.9802
218,50.80772039201959,206.10359275854202,0.4802
218,50.80772039201959,206.58379275854202,0.4802
219,58.10967451734937,207.83669275854203,1.2529
219,58.10967451734937,209.08959275854204,1.2529
218,50.80772039201959,212.28574275854209,9.9604
214,21.898126372933202,212.39184275854205,103.971
218,50.80772039201959,213.52474275854206,9.9208
220,65.34544691188066,213.97599275854205,4.8864
220,65.34544691188066,215.02899275854205,1.053
220,65.34544691188066,216.08199275854204,1.053
218,50.80772039201959,219.9031457849747,17.9406
220,65.34544691188066,220.05854275854207,7.7728
220,65.34544691188066,225.73694275854206,12.2122
220,65.34544691188066,248.70984275854207,6.318
221,73.27306503612022,280.222692758542,4.1407
221,73.27306503612022,282.363392758542,2.1407
221,73.27306503612022,282.503992758542,0.1406
221,73.27306503612022,282.644592758542,0.1406
221,73.27306503612022,286.43994275854203,0.703
221,73.27306503612022,292.4806427585421,12.422099999999999
221,73.27306503612022,294.3955957849747,14.49245
221,73.27306503612022,310.1158427585421,1.406
222,79.51282698298,312.910442758542,0.26585
223,86.5370699584911,314.06544275854196,1.155
222,79.51282698298,317.76919275854203,1.32925
222,79.51282698298,323.5440427585421,1.0634
222,79.51282698298,325.4589957849747,1.0634
224,94.34114020715437,344.78294275854194,0.7175
225,100.72583306116461,350.4578427585419,5.6749
224,94.34114020715437,350.63919275854204,2.87
223,86.5370699584911,351.6658427585421,11.55
225,100.72583306116461,354.1327427585419,3.6749
225,100.72583306116461,354.9742427585419,0.8415
224,94.34114020715437,354.9790427585421,1.435
225,100.72583306116461,355.8157427585419,0.8415
225,100.72583306116461,357.9834957849747,2.5244999999999997
225,100.72583306116461,363.338792758542,12.6996
225,100.72583306116461,386.7148427585421,5.0489999999999995
226,107.45096406822002,420.9840427585419,5.1683
226,107.45096406822002,424.15234275854186,3.1683
226,107.45096406822002,425.3205427585419,1.1682
226,107.45096406822002,426.4887427585419,1.1682
226,107.45096406822002,430.4839427585421,15.5049
226,107.45096406822002,436.0725457849747,18.08905
226,107.45096406822002,439.180292758542,15.8415
227,113.6938663139233,458.22979275854186,1.74105
226,107.45096406822002,458.3968427585421,11.682
227,113.6938663139233,459.97084275854183,1.74105
227,113.6938663139233,463.96604275854213,3.4821
227,113.6938663139233,471.29569578497467,5.2231499999999995
227,113.6938663139233,476.144492758542,6.9642
228,120.9438496053119,490.3257427585418,0.3549
228,120.9438496053119,491.9458427585421,3.549
228,120.9438496053119,495.38564275854213,1.4196
229,129.65210930552323,502.076292758542,25.9318
228,120.9438496053119,502.71529578497467,1.4196
229,129.65210930552323,512.674692758542,10.5984
229,129.65210930552323,518.606292758542,5.9316
229,129.65210930552323,521.3086427585417,0.9829
229,129.65210930552323,522.2915427585417,0.9829
229,129.65210930552323,522.5378927585421,3.9316
229,129.65210930552323,527.3514427585421,1.9658
229,129.65210930552323,527.843242758542,5.897399999999999
229,129.65210930552323,535.6639957849746,2.9486999999999997
230,138.1664011366264,582.9452427585417,0.6537
230,138.1664011366264,583.5989427585416,0.6537
230,138.1664011366264,585.8063927585421,3.2685
230,138.1664011366264,589.3125427585421,1.9610999999999998
230,138.1664011366264,594.3802427585421,6.537
230,138.1664011366264,597.9519457849747,2.28795
231,145.0722741533783,615.9627427585416,2.3638
231,145.0722741533783,616.3264927585416,0.36375
231,145.0722741533783,616.6902427585416,0.36375
232,151.68700048093135,619.9656927585415,3.27545
231,145.0722741533783,620.0400427585421,0.7275
232,151.68700048093135,620.5908427585421,0.5508
232,151.68700048093135,621.141642758542,0.5508
232,151.68700048093135,621.2411427585415,1.27545
233,158.61584530866529,622.2946427585415,1.0535
233,158.61584530866529,623.3481427585415,1.0535
231,145.0722741533783,625.2615927585421,9.4552
231,145.0722741533783,626.5627427585421,2.1825
233,158.61584530866529,627.248642758542,6.107
231,145.0722741533783,629.0431957849746,1.09125
234,166.16302767306547,653.6856427585415,0.3375
234,166.16302767306547,654.0231427585414,0.3375
234,166.16302767306547,656.9490927585421,1.6875
234,166.16302767306547,658.598642758542,1.35
234,166.16302767306547,659.9377427585421,3.375
234,166.16302767306547,660.3931957849746,1.35
235,172.61744202206185,684.3656427585414,0.3425
236,179.324293698846,686.2476927585415,1.88205
236,179.324293698846,688.1297427585415,1.88205
235,172.61744202206185,688.3190927585421,1.37
235,172.61744202206185,689.283642758542,0.685
237,186.60064033370764,691.0283427585415,2.8986
235,172.61744202206185,691.4206957849747,1.0274999999999999
235,172.61744202206185,691.992742758542,2.0549999999999997
237,186.60064033370764,692.080842758542,2.7972
237,186.60064033370764,692.4269427585415,1.3986
238,191.50386116694756,693.8873427585415,1.4604
238,191.50386116694756,695.3477427585416,1.4604
237,186.60064033370764,697.913492758542,9.5944
238,191.50386116694756,699.001642758542,6.9208
238,191.50386116694756,705.8019457849747,14.38125
238,191.50386116694756,718.755142758542,26.7624
239,197.8365038517204,727.6648927585416,2.31715
239,197.8365038517204,727.9819927585415,0.3171
239,197.8365038517204,728.2990927585415,0.3171
240,207.37545250108155,729.2899500540744,0.9908572955329742
239,197.8365038517204,729.498992758542,1.5855
239,197.8365038517204,730.270042758542,1.2684
239,197.8365038517204,737.0703457849747,1.2684
239,197.8365038517204,751.926142758542,3.171
241,215.950823209135,760.7019623679844,1.41201231390994
242,223.57065914712,762.116442758542,31.8464
242,223.57065914712,766.9167457849748,29.8464
242,223.57065914712,771.806992758542,42.308
242,223.57065914712,781.162642758542,19.0462
242,223.57065914712,783.9629457849747,17.0462
242,223.57065914712,791.114742758542,19.30775
242,223.57065914712,793.5634623679844,2.8615
242,223.57065914712,794.0249623679844,0.4615
242,223.57065914712,794.4864623679844,0.4615
242,223.57065914712,794.608842758542,13.4462
242,223.57065914712,795.4089457849748,11.446
242,223.57065914712,803.422242758542,12.3075
242,223.57065914712,824.542142758542,72.616
243,230.36208110670668,827.7825123679844,3.29605
243,230.36208110670668,828.7451623679844,0.96265
243,230.36208110670668,829.7078123679845,0.96265
243,230.36208110670668,830.534242758542,5.9254
244,237.49540384132862,832.9785123679845,3.2707
244,237.49540384132862,833.2492123679846,0.2707
244,237.49540384132862,833.5199123679846,0.2707
243,230.36208110670668,834.2970457849748,8.8881
244,237.49540384132862,835.0756427585419,4.5414
245,244.65966204865694,836.1521123679846,2.6322
245,244.65966204865694,837.006642758542,1.931
245,244.65966204865694,837.1176123679846,0.9655
243,230.36208110670668,837.272842758542,3.8506
245,244.65966204865694,840.1935457849747,5.8965
243,230.36208110670668,860.318042758542,5.7759
246,251.5928788993494,904.3450123679846,7.2274
246,251.5928788993494,909.5724123679846,5.2274
246,251.5928788993494,912.7998123679846,3.2274
246,251.5928788993494,914.0271123679846,1.2273
246,251.5928788993494,915.2544123679846,1.2273
246,251.5928788993494,918.6888427585419,21.682199999999998
246,251.5928788993494,925.4894457849747,25.2959
246,251.5928788993494,932.591042758542,12.273
246,251.5928788993494,933.409842758542,36.137
247,257.8476783644314,945.6384123679846,0.384
247,257.8476783644314,946.0224123679847,0.384
247,257.8476783644314,950.2248427585419,1.536
247,257.8476783644314,957.0254457849746,1.536
247,257.8476783644314,965.329842758542,1.92
247,257.8476783644314,966.431042758542,3.84
248,266.0832310697832,978.9169123679847,2.8945
248,266.0832310697832,979.8113623679847,0.89445
248,266.0832310697832,980.7058123679847,0.89445
248,266.0832310697832,982.0137427585419,1.7889
249,271.30210361839136,983.1870123679846,2.4812
249,271.30210361839136,984.6681623679846,1.48115
249,271.30210361839136,984.9760427585419,2.9623
250,276.2968711700353,987.8750623679846,3.2069
250,276.2968711700353,988.0819623679846,0.2069
250,276.2968711700353,988.2888623679846,0.2069
250,276.2968711700353,989.3898427585419,4.4138
248,266.0832310697832,989.7087957849747,2.68335
251,282.3640344941269,992.7842123679847,4.49535
251,282.3640344941269,993.6128623679847,0.82865
251,282.3640344941269,994.4415123679847,0.82865
251,282.3640344941269,996.3805427585419,6.9907
252,289.1824973034087,997.9422123679848,3.5007
251,282.3640344941269,998.1947457849747,8.485949999999999
252,289.1824973034087,998.4429123679848,0.5007
248,266.0832310697832,998.907642758542,3.5778
252,289.1824973034087,999.6968457849747,1.5021
252,289.1824973034087,1001.3819427585419,5.0014
253,296.4759155957577,1001.6958623679849,3.25295
248,266.0832310697832,1001.7977427585421,5.3667
253,296.4759155957577,1002.7820123679849,1.08615
253,296.4759155957577,1003.5542427585418,2.1723
253,296.4759155957577,1005.9554457849747,6.2585999999999995
253,296.4759155957577,1009.919242758542,11.0116
254,302.67490296107724,1071.6796123679849,8.8976
254,302.67490296107724,1078.5772123679849,6.8976
254,302.67490296107724,1083.474812367985,4.8976
254,302.67490296107724,1086.372312367985,2.8975
254,302.67490296107724,1087.269812367985,0.8975
254,302.67490296107724,1088.167312367985,0.8975
254,302.67490296107724,1090.247042758542,26.6928
254,302.67490296107724,1097.0970457849746,31.141599999999997
254,302.67490296107724,1114.4072427585422,44.488
255,309.42770321294495,1119.572362367985,1.40505
255,309.42770321294495,1120.9774123679852,1.40505
255,309.42770321294495,1123.0571427585419,2.8101
255,309.42770321294495,1131.3121957849746,4.2151499999999995
255,309.42770321294495,1150.0274427585423,5.6202
254,302.67490296107724,1150.773742758542,88.976
256,318.6117830135886,1151.264812367985,0.2874
256,318.6117830135886,1154.2067427585418,1.1496
256,318.6117830135886,1162.4617957849746,1.1496
256,318.6117830135886,1181.4644427585422,1.437
257,325.18949258034235,1181.766812367985,0.502
257,325.18949258034235,1183.785742758542,3.012
258,332.39595265659,1185.789312367985,4.0225
258,332.39595265659,1187.478462367985,1.68915
258,332.39595265659,1189.167612367985,1.68915
258,332.39595265659,1191.585042758542,7.3783
259,338.43144222911303,1197.003812367985,7.8362
258,332.39595265659,1197.5292457849746,5.06745
259,338.43144222911303,1201.8400123679849,4.8362
259,338.43144222911303,1204.0095123679848,2.1695
259,338.43144222911303,1204.1790123679848,0.1695
259,338.43144222911303,1204.3485123679848,0.1695
259,338.43144222911303,1205.2574427585419,13.6724
258,332.39595265659,1205.920642758542,22.1349
259,338.43144222911303,1210.0377457849745,12.5085
258,332.39595265659,1218.2210427585421,6.7566
260,345.4487694930802,1238.1197623679848,3.77125
260,345.4487694930802,1239.8910123679848,1.77125
260,345.4487694930802,1241.6622623679848,1.77125
260,345.4487694930802,1247.1227457849745,7.085
260,345.4487694930802,1250.342442758542,15.085
260,345.4487694930802,1257.0772927585422,8.85625
260,345.4487694930802,1273.6331427585421,37.7125
261,352.84921303849836,1274.801362367985,3.1391
261,352.84921303849836,1275.6071123679849,0.80575
261,352.84921303849836,1276.4128623679849,0.80575
262,360.1471034515935,1279.3486623679848,2.9358
261,352.84921303849836,1279.5399957849745,2.4172499999999997
262,360.1471034515935,1280.2844623679848,0.9358
262,360.1471034515935,1280.3472957849744,0.8073
262,360.1471034515935,1280.5535623679848,0.2691
261,352.84921303849836,1281.9539427585419,1.6115
261,352.84921303849836,1290.3002927585421,3.223
261,352.84921303849836,1308.467642758542,4.834499999999999
