Order,Starting time,End time,Execution time
105,0.0,0.0,0.2457
105,0.0,0.0819,0.0819
105,0.0,0.1638,0.1638
106,7.298025881509227,7.298025881509227,0.75745
106,7.298025881509227,24.17927488559843,3.0298
106,7.298025881509227,24.17927488559843,3.78725
106,7.298025881509227,24.17927488559843,7.5745
107,13.895982916047956,24.17927488559843,3.686770356580954
108,21.14947488559843,24.17927488559843,12.18165
108,21.14947488559843,24.80037488559843,0.6211
108,21.14947488559843,26.04257488559843,1.8633
108,21.14947488559843,29.994236158095013,1.2422
109,28.752036158095013,33.73073615809501,4.9787
110,36.705669709021834,38.53286970902183,1.8272
109,28.752036158095013,44.336887574394176,14.9361
109,28.752036158095013,44.336887574394176,49.787
110,36.705669709021834,44.79368757439418,0.4568
110,36.705669709021834,46.620887574394175,2.284
112,52.72443480429694,55.31478480429694,2.59035
111,44.336887574394176,56.90143480429694,4.177
111,44.336887574394176,58.98993480429694,6.265499999999999
112,52.72443480429694,71.08358453456616,10.3614
112,52.72443480429694,71.08358453456616,15.5421
113,60.72218453456616,71.08358453456616,11.628
113,60.72218453456616,71.08358453456616,11.0465
113,60.72218453456616,71.08358453456616,3.876
113,60.72218453456616,71.08358453456616,13.565999999999999
114,68.54932763158028,71.08358453456616,48.126
113,60.72218453456616,71.08358453456616,6.6278999999999995
114,68.54932763158028,71.08358453456616,9.06275
113,60.72218453456616,71.08358453456616,2.2093
114,68.54932763158028,71.08358453456616,8.125
114,68.54932763158028,71.08358453456616,3.25
114,68.54932763158028,71.89608453456616,0.8125
114,68.54932763158028,74.33358453456616,3.25
114,68.54932763158028,75.14608453456616,4.0625
115,75.5467416095285,79.8514416095285,4.3047
115,75.5467416095285,88.61408414580842,17.2188
115,75.5467416095285,88.61408414580842,21.5235
115,75.5467416095285,88.61408414580842,43.047
116,83.10421067274204,88.61408414580842,0.9350874999527696
117,88.61408414580842,105.90758414580841,17.293499999999998
117,88.61408414580842,110.84858414580842,4.941
117,88.61408414580842,120.73058414580841,14.822999999999999
117,88.61408414580842,120.73058414580841,24.705
117,88.61408414580842,120.73058414580841,49.41
119,102.478083842369,120.73058414580841,3.947274381843266
118,96.34098490465774,120.73058414580841,16.4586
118,96.34098490465774,120.73058414580841,16.4586
120,110.22456072807307,120.73058414580841,42.0935
121,117.47611695466314,120.73058414580841,7.0683
118,96.34098490465774,120.73058414580841,4.11465
121,117.47611695466314,120.73058414580841,2.3561
120,110.22456072807307,120.73058414580841,1.7149999999999999
120,110.22456072807307,122.94348006496749,2.45
120,110.22456072807307,123.43348006496748,0.49
120,110.22456072807307,124.41348006496749,1.47
120,110.22456072807307,127.8434800649675,4.9
122,122.94348006496749,132.7017274839591,2.5866
122,122.94348006496749,132.7017274839591,3.4488
123,130.1151274839591,132.7017274839591,10.0988
123,130.1151274839591,132.7017274839591,15.247
123,130.1151274839591,132.7017274839591,1.5247
123,130.1151274839591,133.8003274839591,1.0986
123,130.1151274839591,133.8003274839591,1.0986
123,130.1151274839591,134.07497748395912,1.37325
123,130.1151274839591,135.4482274839591,2.7465
124,136.6456821223043,141.4679821223043,4.8223
125,144.43916630360874,149.11444266783045,4.675276364221714
126,151.25651809964822,163.35337617497026,3.796056402479082
124,136.6456821223043,163.35337617497026,14.466899999999999
124,136.6456821223043,163.35337617497026,24.1115
124,136.6456821223043,163.35337617497026,48.223
127,159.55731977249118,163.71207617497026,0.3587
127,159.55731977249118,164.42947617497026,1.0761
127,159.55731977249118,165.50557617497026,2.1522
127,159.55731977249118,167.19383043606777,0.7174
127,159.55731977249118,167.91123043606777,1.4348
128,166.47643043606777,170.58973043606778,4.1133
128,166.47643043606777,173.31759760993177,24.6798
129,173.31759760993177,176.32004760993178,3.00245
130,182.80887163263006,185.71337163263007,2.9045
129,173.31759760993177,194.21999569787238,12.0098
129,173.31759760993177,194.21999569787238,15.01225
130,182.80887163263006,194.21999569787238,29.045
131,188.72209510951424,194.21999569787238,3.479814134644653
132,194.21999569787238,197.59169569787238,3.3716999999999997
132,194.21999569787238,198.71559569787237,4.4956
132,194.21999569787238,204.4337225501895,2.2478
133,202.18592255018947,207.03257255018949,4.84665
134,209.97959139079657,213.51129139079657,3.5317
134,209.97959139079657,217.04299139079657,7.0634
133,202.18592255018947,217.1597820089106,24.23325
133,202.18592255018947,217.1597820089106,48.4665
135,217.1597820089106,217.9106820089106,0.7509
135,217.1597820089106,218.6615820089106,1.5018
