Order,Starting time,End time,Execution time
209,22.12549652514503,25.268313562211148,3.1428170370661177
210,28.62113642955648,31.752874437907057,3.1317380083505775
207,7.833227225551504,36.11169742488575,28.278470199334244
206,0.0,36.11169742488575,42.235802364198015
208,15.80849966827163,36.11169742488575,51.80175523267165
211,34.17853815153943,36.11169742488575,10.199153990395523
207,7.833227225551504,36.11169742488575,21.2784
206,0.0,36.11169742488575,35.2356
211,34.17853815153943,48.908297424885745,12.7966
208,15.80849966827163,48.908297424885745,44.8015
212,41.607632066180564,48.908297424885745,20.51009168982022
207,7.833227225551504,48.908297424885745,7.1392
213,47.52745626260217,48.908297424885745,37.847078500696014
206,0.0,48.908297424885745,9.4118
211,34.17853815153943,48.908297424885745,8.694899999999999
208,15.80849966827163,48.908297424885745,15.1206
207,7.833227225551504,48.908297424885745,0.2782
213,47.52745626260217,55.07769742488575,6.1694
212,41.607632066180564,62.418347424885745,13.51005
206,0.0,62.418347424885745,24.117
211,34.17853815153943,62.418347424885745,0.5649
208,15.80849966827163,62.418347424885745,10.15075
214,54.65953559709859,62.418347424885745,1.7682186496219081
206,0.0,67.55344742488575,5.1350999999999996
208,15.80849966827163,68.71984742488574,6.3015
212,41.607632066180564,68.92834742488574,6.51
216,69.60007370997042,77.71079908823233,8.110725378261913
215,63.02320865728102,77.71079908823233,31.981702378144902
217,77.2059565107601,77.71079908823233,6.672886513119351
216,69.60007370997042,78.82139908823234,1.1106
215,63.02320865728102,102.69229908823233,24.9815
219,90.89387254145556,102.69229908823233,46.942042551516614
218,84.70894472603966,102.69229908823233,17.43143172024692
215,63.02320865728102,102.69229908823233,17.9815
220,98.82371234019887,102.69229908823233,7.501260094031752
219,90.89387254145556,102.69229908823233,39.942
218,84.70894472603966,102.69229908823233,10.4314
215,63.02320865728102,102.69229908823233,10.9815
219,90.89387254145556,102.69229908823233,32.9418
220,98.82371234019887,102.69229908823233,0.50125
218,84.70894472603966,102.69229908823233,3.4314
215,63.02320865728102,106.67379908823233,3.9815
219,90.89387254145556,107.01589908823233,4.3236
221,107.12135908328031,118.27390998975784,11.152550906477527
222,115.4859498432835,118.27390998975784,30.362082101776128
221,107.12135908328031,122.42640998975784,4.1525
222,115.4859498432835,141.63590998975783,23.362
224,130.02154424863264,141.63590998975783,12.092657235699276
223,122.36497465039598,141.63590998975783,30.163194770520192
225,138.3246014454619,141.63590998975783,5.010147302196219
222,115.4859498432835,141.63590998975783,16.36175
