Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,late,3058,6025,239,ND,22m,143.xxx,01/06/2022,13:55:00,01/06/2022,18:28:00,2022-06-01 13:55:00,2022-06-01 18:28:00,6264,0.038154533844189015,273.0,22.945054945054945
103,late,3057,3293,460,ND,20m,79.xxx,01/06/2022,18:28:00,01/06/2022,21:55:00,2022-06-01 18:28:00,2022-06-01 21:55:00,3753,0.12256861177724487,207.0,18.130434782608695
103,night,3057,6690,169,ND,20m,79.xxx,01/06/2022,21:55:00,02/06/2022,03:24:00,2022-06-01 21:55:00,2022-06-02 03:24:00,6859,0.0246391602274384,329.0,20.848024316109424
103,night,3058,2651,449,ND,22m,143.xxx,02/06/2022,03:24:00,02/06/2022,05:55:00,2022-06-02 03:24:00,2022-06-02 05:55:00,3100,0.14483870967741935,151.0,20.52980132450331
103,early,3058,4798,2410,ND,22m,143.xxx,02/06/2022,05:55:00,02/06/2022,13:55:00,2022-06-02 05:55:00,2022-06-02 13:55:00,7208,0.3343507214206437,480.0,15.016666666666667
103,late,3058,10444,548,ND,22m,143.xxx,02/06/2022,13:55:00,02/06/2022,21:55:00,2022-06-02 13:55:00,2022-06-02 21:55:00,10992,0.04985443959243086,480.0,22.9
103,night,3058,10100,892,ND,22m,143.xxx,02/06/2022,21:55:00,03/06/2022,05:55:00,2022-06-02 21:55:00,2022-06-03 05:55:00,10992,0.08114992721979622,480.0,22.9
103,early,3058,10119,655,ND,22m,143.xxx,03/06/2022,05:55:00,03/06/2022,13:55:00,2022-06-03 05:55:00,2022-06-03 13:55:00,10774,0.0607945052905142,480.0,22.445833333333333
103,late,3058,10541,450,ND,22m,143.xxx,03/06/2022,13:55:00,03/06/2022,21:55:00,2022-06-03 13:55:00,2022-06-03 21:55:00,10991,0.04094258939132017,480.0,22.897916666666667
103,night,3058,10699,293,ND,22m,143.xxx,03/06/2022,21:55:00,04/06/2022,05:55:00,2022-06-03 21:55:00,2022-06-04 05:55:00,10992,0.026655749636098982,480.0,22.9
103,early,3058,8189,372,ND,22m,143.xxx,04/06/2022,05:55:00,04/06/2022,12:08:00,2022-06-04 05:55:00,2022-06-04 12:08:00,8561,0.0434528676556477,373.0,22.951742627345844
103,late,3058,2338,804,ND,22m,143.xxx,08/06/2022,18:06:00,08/06/2022,21:55:00,2022-06-08 18:06:00,2022-06-08 21:55:00,3142,0.2558879694462126,229.0,13.720524017467248
103,night,3058,10275,701,ND,22m,143.xxx,08/06/2022,21:55:00,09/06/2022,05:55:00,2022-06-08 21:55:00,2022-06-09 05:55:00,10976,0.06386661807580175,480.0,22.866666666666667
103,early,3058,9894,369,ND,22m,143.xxx,09/06/2022,05:55:00,09/06/2022,13:55:00,2022-06-09 05:55:00,2022-06-09 13:55:00,10263,0.03595439929845075,480.0,21.38125
103,late,3058,6988,2566,ND,22m,143.xxx,09/06/2022,13:55:00,09/06/2022,21:55:00,2022-06-09 13:55:00,2022-06-09 21:55:00,9554,0.268578605819552,480.0,19.904166666666665
103,night,3058,10095,660,ND,22m,143.xxx,09/06/2022,21:55:00,10/06/2022,05:55:00,2022-06-09 21:55:00,2022-06-10 05:55:00,10755,0.061366806136680614,480.0,22.40625
103,early,3058,9597,1378,ND,22m,143.xxx,10/06/2022,05:55:00,10/06/2022,13:55:00,2022-06-10 05:55:00,2022-06-10 13:55:00,10975,0.12555808656036446,480.0,22.864583333333332
103,late,3058,10281,710,ND,22m,143.xxx,10/06/2022,13:55:00,10/06/2022,21:55:00,2022-06-10 13:55:00,2022-06-10 21:55:00,10991,0.06459830770630516,480.0,22.897916666666667
103,night,3058,10339,653,ND,22m,143.xxx,10/06/2022,21:55:00,11/06/2022,05:55:00,2022-06-10 21:55:00,2022-06-11 05:55:00,10992,0.05940684133915575,480.0,22.9
103,early,3058,10122,630,ND,22m,143.xxx,11/06/2022,05:55:00,11/06/2022,13:44:00,2022-06-11 05:55:00,2022-06-11 13:44:00,10752,0.05859375,469.0,22.925373134328357
103,night,3057,4402,5293,ND,20m,79.xxx,12/06/2022,21:55:00,13/06/2022,05:55:00,2022-06-12 21:55:00,2022-06-13 05:55:00,9695,0.5459515214027849,480.0,20.197916666666668
103,early,3057,8390,1574,ND,20m,79.xxx,13/06/2022,05:55:00,13/06/2022,13:55:00,2022-06-13 05:55:00,2022-06-13 13:55:00,9964,0.1579686872741871,480.0,20.758333333333333
103,late,3057,8999,962,ND,20m,79.xxx,13/06/2022,13:55:00,13/06/2022,21:55:00,2022-06-13 13:55:00,2022-06-13 21:55:00,9961,0.09657664893083023,480.0,20.752083333333335
103,night,3057,9131,547,ND,20m,79.xxx,13/06/2022,21:55:00,14/06/2022,05:55:00,2022-06-13 21:55:00,2022-06-14 05:55:00,9678,0.056519942136805126,480.0,20.1625
103,early,3057,9630,331,ND,20m,79.xxx,14/06/2022,05:55:00,14/06/2022,13:55:00,2022-06-14 05:55:00,2022-06-14 13:55:00,9961,0.033229595422146374,480.0,20.752083333333335
103,late,3057,8240,406,ND,20m,79.xxx,14/06/2022,13:55:00,14/06/2022,20:50:00,2022-06-14 13:55:00,2022-06-14 20:50:00,8646,0.04695813092759658,415.0,20.833734939759037
103,late,3058,416,556,ND,22m,143.xxx,14/06/2022,20:50:00,14/06/2022,21:55:00,2022-06-14 20:50:00,2022-06-14 21:55:00,972,0.5720164609053497,65.0,14.953846153846154
103,night,3058,10284,693,ND,22m,143.xxx,14/06/2022,21:55:00,15/06/2022,05:55:00,2022-06-14 21:55:00,2022-06-15 05:55:00,10977,0.06313200327958458,480.0,22.86875
103,early,3058,9996,975,ND,22m,143.xxx,15/06/2022,05:55:00,15/06/2022,13:55:00,2022-06-15 05:55:00,2022-06-15 13:55:00,10971,0.08887065901011758,480.0,22.85625
103,late,3058,9401,1200,ND,22m,143.xxx,15/06/2022,13:55:00,15/06/2022,21:55:00,2022-06-15 13:55:00,2022-06-15 21:55:00,10601,0.11319686821997925,480.0,22.085416666666667
