Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,late,3053,8392,1735,NU,20m,80.xx,04/02/2022,13:55:00,04/02/2022,21:55:00,2022-02-04 13:55:00,2022-02-04 21:55:00,10127,0.1713241828774563,480.0,21.097916666666666
103,night,3053,9246,882,NU,20m,80.xx,04/02/2022,21:55:00,05/02/2022,05:55:00,2022-02-04 21:55:00,2022-02-05 05:55:00,10128,0.08708530805687204,480.0,21.1
103,early,3053,9515,611,NU,20m,80.xx,05/02/2022,05:55:00,05/02/2022,13:55:00,2022-02-05 05:55:00,2022-02-05 13:55:00,10126,0.060339719533873196,480.0,21.095833333333335
103,night,3052,8997,2305,NU,22m,68.xxx,06/02/2022,21:55:00,07/02/2022,05:55:00,2022-02-06 21:55:00,2022-02-07 05:55:00,11302,0.20394620421164394,480.0,23.545833333333334
103,early,3052,9541,1763,NU,22m,68.xxx,07/02/2022,05:55:00,07/02/2022,13:55:00,2022-02-07 05:55:00,2022-02-07 13:55:00,11304,0.15596249115357397,480.0,23.55
103,late,3052,10248,1055,NU,22m,68.xxx,07/02/2022,13:55:00,07/02/2022,21:55:00,2022-02-07 13:55:00,2022-02-07 21:55:00,11303,0.09333805184464301,480.0,23.547916666666666
103,night,3052,8868,2434,NU,22m,68.xxx,07/02/2022,21:55:00,08/02/2022,05:55:00,2022-02-07 21:55:00,2022-02-08 05:55:00,11302,0.21536011325429127,480.0,23.545833333333334
103,early,3052,9866,1422,NU,22m,68.xxx,08/02/2022,05:55:00,08/02/2022,13:55:00,2022-02-08 05:55:00,2022-02-08 13:55:00,11288,0.12597448618001417,480.0,23.516666666666666
103,late,3052,10485,768,NU,22m,68.xxx,08/02/2022,13:55:00,08/02/2022,21:55:00,2022-02-08 13:55:00,2022-02-08 21:55:00,11253,0.06824846707544655,480.0,23.44375
103,night,3052,10468,785,NU,22m,68.xxx,08/02/2022,21:55:00,09/02/2022,05:55:00,2022-02-08 21:55:00,2022-02-09 05:55:00,11253,0.06975917533102284,480.0,23.44375
103,early,3052,5117,352,NU,22m,68.xxx,09/02/2022,05:55:00,09/02/2022,09:48:00,2022-02-09 05:55:00,2022-02-09 09:48:00,5469,0.06436277198756628,233.0,23.472103004291846
103,early,3053,3977,859,NU,20m,80.xx,09/02/2022,09:48:00,09/02/2022,13:55:00,2022-02-09 09:48:00,2022-02-09 13:55:00,4836,0.17762613730355667,247.0,19.57894736842105
103,late,3053,9124,907,NU,20m,80.xx,09/02/2022,13:55:00,09/02/2022,21:55:00,2022-02-09 13:55:00,2022-02-09 21:55:00,10031,0.09041969893330674,480.0,20.897916666666667
103,night,3053,8720,1160,NU,20m,80.xx,09/02/2022,21:55:00,10/02/2022,05:55:00,2022-02-09 21:55:00,2022-02-10 05:55:00,9880,0.11740890688259109,480.0,20.583333333333332
103,early,3053,9106,1023,NU,20m,80.xx,10/02/2022,05:55:00,10/02/2022,13:55:00,2022-02-10 05:55:00,2022-02-10 13:55:00,10129,0.10099713693355711,480.0,21.102083333333333
103,late,3053,6533,427,NU,20m,80.xx,10/02/2022,13:55:00,10/02/2022,19:25:00,2022-02-10 13:55:00,2022-02-10 19:25:00,6960,0.06135057471264368,330.0,21.09090909090909
103,early,3052,8688,1950,NU,22m,68.xxx,21/02/2022,05:55:00,21/02/2022,13:55:00,2022-02-21 05:55:00,2022-02-21 13:55:00,10638,0.18330513254371122,480.0,22.1625
103,late,3052,9907,1348,NU,22m,68.xxx,21/02/2022,13:55:00,21/02/2022,21:55:00,2022-02-21 13:55:00,2022-02-21 21:55:00,11255,0.11976899155930698,480.0,23.447916666666668
103,night,3052,10107,1146,NU,22m,68.xxx,21/02/2022,21:55:00,22/02/2022,05:55:00,2022-02-21 21:55:00,2022-02-22 05:55:00,11253,0.1018395094641429,480.0,23.44375
103,early,3052,9436,1817,NU,22m,68.xxx,22/02/2022,05:55:00,22/02/2022,13:55:00,2022-02-22 05:55:00,2022-02-22 13:55:00,11253,0.16146805296365413,480.0,23.44375
103,late,3052,91,2,NU,22m,68.xxx,22/02/2022,13:55:00,22/02/2022,13:58:00,2022-02-22 13:55:00,2022-02-22 13:58:00,93,0.021505376344086023,3.0,31.0
103,early,3053,0,1349,NU,20m,80.xx,03/03/2022,11:29:00,03/03/2022,13:55:00,2022-03-03 11:29:00,2022-03-03 13:55:00,1349,1.0,146.0,9.23972602739726
103,late,3053,8951,1176,NU,20m,80.xx,03/03/2022,13:55:00,03/03/2022,21:55:00,2022-03-03 13:55:00,2022-03-03 21:55:00,10127,0.1161252098350943,480.0,21.097916666666666
103,night,3053,9441,687,NU,20m,80.xx,03/03/2022,21:55:00,04/03/2022,05:55:00,2022-03-03 21:55:00,2022-03-04 05:55:00,10128,0.06783175355450237,480.0,21.1
103,early,3053,8198,1120,NU,20m,80.xx,04/03/2022,05:55:00,04/03/2022,13:55:00,2022-03-04 05:55:00,2022-03-04 13:55:00,9318,0.120197467267654,480.0,19.4125
