Line,shift,Code,IO parts,NIO parts,Material,Speed,Profile,start date,start time,end date,end time,start datetime,end datetime,total produced,error rate,time span,production speed [PC / min]
103,night,3005,5469,842,FX,16m,37.xxx,20/01/2022,21:55:00,21/01/2022,05:55:00,2022-01-20 21:55:00,2022-01-21 05:55:00,6311,0.1334178418634131,480.0,13.147916666666667
103,early,3005,2229,25,FX,16m,37.xxx,21/01/2022,05:55:00,21/01/2022,08:08:00,2022-01-21 05:55:00,2022-01-21 08:08:00,2254,0.011091393078970719,133.0,16.94736842105263
103,early,3006,4772,743,FX,16m,37.xxx,21/01/2022,08:08:00,21/01/2022,13:55:00,2022-01-21 08:08:00,2022-01-21 13:55:00,5515,0.13472348141432458,347.0,15.893371757925072
103,late,3006,7307,783,FX,16m,37.xxx,21/01/2022,13:55:00,21/01/2022,21:55:00,2022-01-21 13:55:00,2022-01-21 21:55:00,8090,0.09678615574783683,480.0,16.854166666666668
103,night,3006,7310,766,FX,16m,37.xxx,21/01/2022,21:55:00,22/01/2022,05:55:00,2022-01-21 21:55:00,2022-01-22 05:55:00,8076,0.09484893511639425,480.0,16.825
103,early,3006,27,0,FX,16m,37.xxx,22/01/2022,05:55:00,22/01/2022,05:56:00,2022-01-22 05:55:00,2022-01-22 05:56:00,27,0.0,1.0,27.0
103,early,3004,4489,1920,FX,14m,18.xx,22/01/2022,05:56:00,22/01/2022,13:37:00,2022-01-22 05:56:00,2022-01-22 13:37:00,6409,0.299578717428616,461.0,13.90238611713666
103,early,3005,6367,1369,FX,16m,37.xxx,25/01/2022,05:55:00,25/01/2022,13:55:00,2022-01-25 05:55:00,2022-01-25 13:55:00,7736,0.1769648397104447,480.0,16.116666666666667
103,late,3005,7168,903,FX,16m,37.xxx,25/01/2022,13:55:00,25/01/2022,21:55:00,2022-01-25 13:55:00,2022-01-25 21:55:00,8071,0.11188204683434519,480.0,16.814583333333335
103,night,3005,6935,928,FX,16m,37.xxx,25/01/2022,21:55:00,26/01/2022,05:55:00,2022-01-25 21:55:00,2022-01-26 05:55:00,7863,0.11802111153503751,480.0,16.38125
103,early,3005,7231,859,FX,16m,37.xxx,26/01/2022,05:55:00,26/01/2022,13:55:00,2022-01-26 05:55:00,2022-01-26 13:55:00,8090,0.10618046971569839,480.0,16.854166666666668
103,late,3005,6457,1480,FX,16m,37.xxx,26/01/2022,13:55:00,26/01/2022,21:55:00,2022-01-26 13:55:00,2022-01-26 21:55:00,7937,0.18646843895678467,480.0,16.535416666666666
103,night,3005,7222,873,FX,16m,37.xxx,26/01/2022,21:55:00,27/01/2022,05:55:00,2022-01-26 21:55:00,2022-01-27 05:55:00,8095,0.10784434836318715,480.0,16.864583333333332
103,early,3005,2085,211,FX,16m,37.xxx,27/01/2022,05:55:00,27/01/2022,08:09:00,2022-01-27 05:55:00,2022-01-27 08:09:00,2296,0.09189895470383275,134.0,17.134328358208954
103,early,3006,3138,1616,FX,16m,37.xxx,27/01/2022,08:09:00,27/01/2022,13:55:00,2022-01-27 08:09:00,2022-01-27 13:55:00,4754,0.33992427429533023,346.0,13.739884393063583
103,late,3006,7193,854,FX,16m,37.xxx,27/01/2022,13:55:00,27/01/2022,21:55:00,2022-01-27 13:55:00,2022-01-27 21:55:00,8047,0.10612650677271032,480.0,16.764583333333334
103,night,3006,2678,655,FX,16m,37.xxx,27/01/2022,21:55:00,28/01/2022,01:13:00,2022-01-27 21:55:00,2022-01-28 01:13:00,3333,0.19651965196519652,198.0,16.833333333333332
103,night,3007,4264,882,FX,20m,37.xxx,28/01/2022,01:13:00,28/01/2022,05:28:00,2022-01-28 01:13:00,2022-01-28 05:28:00,5146,0.1713952584531675,255.0,20.180392156862744
103,night,3004,2,290,FX,14m,18.xx,28/01/2022,05:28:00,28/01/2022,05:55:00,2022-01-28 05:28:00,2022-01-28 05:55:00,292,0.9931506849315068,27.0,10.814814814814815
103,early,3004,3329,1360,FX,14m,18.xx,28/01/2022,05:55:00,28/01/2022,13:55:00,2022-01-28 05:55:00,2022-01-28 13:55:00,4689,0.29004052036681593,480.0,9.76875
103,late,3004,6193,958,FX,14m,18.xx,28/01/2022,13:55:00,28/01/2022,21:55:00,2022-01-28 13:55:00,2022-01-28 21:55:00,7151,0.1339672773038736,480.0,14.897916666666667
103,night,3004,2255,533,FX,14m,18.xx,28/01/2022,21:55:00,29/01/2022,00:58:00,2022-01-28 21:55:00,2022-01-29 00:58:00,2788,0.19117647058823528,183.0,15.234972677595628
103,night,3005,3355,1231,FX,16m,37.xxx,29/01/2022,00:58:00,29/01/2022,05:55:00,2022-01-29 00:58:00,2022-01-29 05:55:00,4586,0.26842564326210205,297.0,15.441077441077441
103,early,3005,6453,1402,FX,16m,37.xxx,29/01/2022,05:55:00,29/01/2022,13:55:00,2022-01-29 05:55:00,2022-01-29 13:55:00,7855,0.17848504137492044,480.0,16.364583333333332
103,night,3005,6836,1178,FX,16m,37.xxx,30/01/2022,21:55:00,31/01/2022,05:55:00,2022-01-30 21:55:00,2022-01-31 05:55:00,8014,0.14699276266533567,480.0,16.695833333333333
103,early,3005,117,9,FX,16m,37.xxx,31/01/2022,05:55:00,31/01/2022,06:02:00,2022-01-31 05:55:00,2022-01-31 06:02:00,126,0.07142857142857142,7.0,18.0
103,early,3007,5433,1008,FX,20m,37.xxx,31/01/2022,06:02:00,31/01/2022,11:12:00,2022-01-31 06:02:00,2022-01-31 11:12:00,6441,0.15649743828598045,310.0,20.77741935483871
103,early,3006,1065,469,FX,16m,37.xxx,31/01/2022,11:12:00,31/01/2022,12:50:00,2022-01-31 11:12:00,2022-01-31 12:50:00,1534,0.3057366362451108,98.0,15.653061224489797
103,early,3008,504,490,FX,20m,18.xx,31/01/2022,12:50:00,31/01/2022,13:55:00,2022-01-31 12:50:00,2022-01-31 13:55:00,994,0.49295774647887325,65.0,15.292307692307693
103,late,3008,4613,1226,FX,20m,18.xx,31/01/2022,13:55:00,31/01/2022,19:04:00,2022-01-31 13:55:00,2022-01-31 19:04:00,5839,0.20996746018153795,309.0,18.89644012944984
103,late,3006,2032,320,FX,16m,37.xxx,31/01/2022,19:04:00,31/01/2022,21:55:00,2022-01-31 19:04:00,2022-01-31 21:55:00,2352,0.1360544217687075,171.0,13.75438596491228
103,night,3006,1394,65,FX,16m,37.xxx,31/01/2022,21:55:00,31/01/2022,23:21:00,2022-01-31 21:55:00,2022-01-31 23:21:00,1459,0.04455106237148732,86.0,16.96511627906977
103,night,3005,5190,1296,FX,16m,37.xxx,31/01/2022,23:21:00,01/02/2022,05:55:00,2022-01-31 23:21:00,2022-02-01 05:55:00,6486,0.1998149861239593,394.0,16.461928934010153
103,early,3005,6130,1675,FX,16m,37.xxx,01/02/2022,05:55:00,01/02/2022,13:55:00,2022-02-01 05:55:00,2022-02-01 13:55:00,7805,0.21460602178090968,480.0,16.260416666666668
103,late,3005,6132,1231,FX,16m,37.xxx,01/02/2022,13:55:00,01/02/2022,21:55:00,2022-02-01 13:55:00,2022-02-01 21:55:00,7363,0.16718728779030287,480.0,15.339583333333334
103,night,3005,5857,910,FX,16m,37.xxx,01/02/2022,21:55:00,02/02/2022,05:55:00,2022-02-01 21:55:00,2022-02-02 05:55:00,6767,0.13447613418058224,480.0,14.097916666666666
103,early,3005,5734,1173,FX,16m,37.xxx,02/02/2022,05:55:00,02/02/2022,13:55:00,2022-02-02 05:55:00,2022-02-02 13:55:00,6907,0.16982771101780803,480.0,14.389583333333333
103,late,3005,4268,715,FX,16m,37.xxx,02/02/2022,13:55:00,02/02/2022,21:55:00,2022-02-02 13:55:00,2022-02-02 21:55:00,4983,0.1434878587196468,480.0,10.38125
103,night,3005,4310,2446,FX,16m,37.xxx,02/02/2022,21:55:00,03/02/2022,05:55:00,2022-02-02 21:55:00,2022-02-03 05:55:00,6756,0.362048549437537,480.0,14.075
103,early,3005,900,303,FX,16m,37.xxx,03/02/2022,05:55:00,03/02/2022,07:15:00,2022-02-03 05:55:00,2022-02-03 07:15:00,1203,0.2518703241895262,80.0,15.0375
103,early,3006,5858,572,FX,16m,37.xxx,03/02/2022,07:15:00,03/02/2022,13:55:00,2022-02-03 07:15:00,2022-02-03 13:55:00,6430,0.08895800933125972,400.0,16.075
103,late,3006,1781,356,FX,16m,37.xxx,03/02/2022,13:55:00,03/02/2022,16:08:00,2022-02-03 13:55:00,2022-02-03 16:08:00,2137,0.1665886757136172,133.0,16.06766917293233
103,late,3004,76,278,FX,14m,18.xx,10/02/2022,19:25:00,10/02/2022,21:55:00,2022-02-10 19:25:00,2022-02-10 21:55:00,354,0.7853107344632768,150.0,2.36
103,night,3004,6094,948,FX,14m,18.xx,10/02/2022,21:55:00,11/02/2022,05:55:00,2022-02-10 21:55:00,2022-02-11 05:55:00,7042,0.13462084635046861,480.0,14.670833333333333
103,early,3004,1568,107,FX,14m,18.xx,11/02/2022,05:55:00,11/02/2022,07:45:00,2022-02-11 05:55:00,2022-02-11 07:45:00,1675,0.06388059701492538,110.0,15.227272727272727
103,early,3008,625,694,FX,20m,18.xx,11/02/2022,07:45:00,11/02/2022,09:02:00,2022-02-11 07:45:00,2022-02-11 09:02:00,1319,0.5261561789234268,77.0,17.12987012987013
103,early,3006,2469,1056,FX,16m,37.xxx,11/02/2022,09:02:00,11/02/2022,13:55:00,2022-02-11 09:02:00,2022-02-11 13:55:00,3525,0.2995744680851064,293.0,12.030716723549489
103,late,3006,452,52,FX,16m,37.xxx,11/02/2022,13:55:00,11/02/2022,14:24:00,2022-02-11 13:55:00,2022-02-11 14:24:00,504,0.10317460317460317,29.0,17.379310344827587
103,late,3008,5344,636,FX,20m,18.xx,11/02/2022,14:24:00,11/02/2022,19:47:00,2022-02-11 14:24:00,2022-02-11 19:47:00,5980,0.10635451505016723,323.0,18.513931888544892
103,late,3007,1996,502,FX,20m,37.xxx,11/02/2022,19:47:00,11/02/2022,21:55:00,2022-02-11 19:47:00,2022-02-11 21:55:00,2498,0.20096076861489193,128.0,19.515625
103,night,3007,7819,368,FX,20m,37.xxx,11/02/2022,21:55:00,12/02/2022,04:26:00,2022-02-11 21:55:00,2022-02-12 04:26:00,8187,0.04494930988151948,391.0,20.938618925831204
103,night,3006,884,501,FX,16m,37.xxx,12/02/2022,04:26:00,12/02/2022,05:55:00,2022-02-12 04:26:00,2022-02-12 05:55:00,1385,0.36173285198555954,89.0,15.561797752808989
103,early,3006,6533,777,FX,16m,37.xxx,12/02/2022,05:55:00,12/02/2022,13:55:00,2022-02-12 05:55:00,2022-02-12 13:55:00,7310,0.10629274965800274,480.0,15.229166666666666
103,night,3005,5429,1493,FX,16m,37.xxx,15/02/2022,21:55:00,16/02/2022,05:55:00,2022-02-15 21:55:00,2022-02-16 05:55:00,6922,0.21568910719445247,480.0,14.420833333333333
103,early,3005,6889,1072,FX,16m,37.xxx,16/02/2022,05:55:00,16/02/2022,13:55:00,2022-02-16 05:55:00,2022-02-16 13:55:00,7961,0.13465645019469916,480.0,16.585416666666667
103,late,3005,6479,1491,FX,16m,37.xxx,16/02/2022,13:55:00,16/02/2022,21:55:00,2022-02-16 13:55:00,2022-02-16 21:55:00,7970,0.18707653701380175,480.0,16.604166666666668
103,night,3005,6752,1234,FX,16m,37.xxx,16/02/2022,21:55:00,17/02/2022,05:55:00,2022-02-16 21:55:00,2022-02-17 05:55:00,7986,0.15452041071875783,480.0,16.6375
103,early,3005,4436,550,FX,16m,37.xxx,17/02/2022,05:55:00,17/02/2022,10:50:00,2022-02-17 05:55:00,2022-02-17 10:50:00,4986,0.1103088648215002,295.0,16.901694915254236
103,early,3006,2704,315,FX,16m,37.xxx,17/02/2022,10:50:00,17/02/2022,13:55:00,2022-02-17 10:50:00,2022-02-17 13:55:00,3019,0.10433918516064922,185.0,16.318918918918918
103,late,3006,7328,759,FX,16m,37.xxx,17/02/2022,13:55:00,17/02/2022,21:55:00,2022-02-17 13:55:00,2022-02-17 21:55:00,8087,0.09385433411648325,480.0,16.847916666666666
103,night,3006,6934,1128,FX,16m,37.xxx,17/02/2022,21:55:00,18/02/2022,05:55:00,2022-02-17 21:55:00,2022-02-18 05:55:00,8062,0.1399156536839494,480.0,16.795833333333334
103,early,3006,2688,385,FX,16m,37.xxx,18/02/2022,05:55:00,18/02/2022,08:57:00,2022-02-18 05:55:00,2022-02-18 08:57:00,3073,0.1252847380410023,182.0,16.884615384615383
103,early,3005,1332,1215,FX,16m,37.xxx,18/02/2022,08:57:00,18/02/2022,13:55:00,2022-02-18 08:57:00,2022-02-18 13:55:00,2547,0.47703180212014135,298.0,8.546979865771812
103,late,3005,7054,649,FX,16m,37.xxx,18/02/2022,13:55:00,18/02/2022,21:55:00,2022-02-18 13:55:00,2022-02-18 21:55:00,7703,0.08425288848500584,480.0,16.047916666666666
103,night,3005,6332,1498,FX,16m,37.xxx,18/02/2022,21:55:00,19/02/2022,05:55:00,2022-02-18 21:55:00,2022-02-19 05:55:00,7830,0.1913154533844189,480.0,16.3125
103,late,3005,2840,1007,FX,16m,37.xxx,22/02/2022,13:58:00,22/02/2022,19:10:00,2022-02-22 13:58:00,2022-02-22 19:10:00,3847,0.26176241226930075,312.0,12.330128205128204
103,late,3004,1693,573,FX,14m,18.xx,22/02/2022,19:10:00,22/02/2022,21:55:00,2022-02-22 19:10:00,2022-02-22 21:55:00,2266,0.2528684907325684,165.0,13.733333333333333
103,night,3004,6344,733,FX,14m,18.xx,22/02/2022,21:55:00,23/02/2022,05:55:00,2022-02-22 21:55:00,2022-02-23 05:55:00,7077,0.10357496114172672,480.0,14.74375
103,early,3004,1929,194,FX,14m,18.xx,23/02/2022,05:55:00,23/02/2022,08:14:00,2022-02-23 05:55:00,2022-02-23 08:14:00,2123,0.09138012246820537,139.0,15.273381294964029
103,early,3006,4852,421,FX,16m,37.xxx,23/02/2022,08:14:00,23/02/2022,13:55:00,2022-02-23 08:14:00,2022-02-23 13:55:00,5273,0.07984069789493647,341.0,15.463343108504398
103,late,3006,7361,860,FX,16m,37.xxx,23/02/2022,13:55:00,23/02/2022,21:55:00,2022-02-23 13:55:00,2022-02-23 21:55:00,8221,0.1046101447512468,480.0,17.127083333333335
103,night,3006,1485,78,FX,16m,37.xxx,23/02/2022,21:55:00,23/02/2022,23:26:00,2022-02-23 21:55:00,2022-02-23 23:26:00,1563,0.04990403071017274,91.0,17.175824175824175
103,night,3005,5494,822,FX,16m,37.xxx,23/02/2022,23:26:00,24/02/2022,05:55:00,2022-02-23 23:26:00,2022-02-24 05:55:00,6316,0.13014566181127296,389.0,16.236503856041132
103,early,3005,7412,672,FX,16m,37.xxx,24/02/2022,05:55:00,24/02/2022,13:55:00,2022-02-24 05:55:00,2022-02-24 13:55:00,8084,0.08312716476991588,480.0,16.841666666666665
103,late,3005,6660,1420,FX,16m,37.xxx,24/02/2022,13:55:00,24/02/2022,21:55:00,2022-02-24 13:55:00,2022-02-24 21:55:00,8080,0.17574257425742573,480.0,16.833333333333332
103,night,3005,7351,795,FX,16m,37.xxx,24/02/2022,21:55:00,25/02/2022,05:55:00,2022-02-24 21:55:00,2022-02-25 05:55:00,8146,0.09759391112202308,480.0,16.970833333333335
103,early,3005,6403,842,FX,16m,37.xxx,25/02/2022,05:55:00,25/02/2022,13:00:00,2022-02-25 05:55:00,2022-02-25 13:00:00,7245,0.11621808143547274,425.0,17.04705882352941
103,early,3006,436,278,FX,16m,37.xxx,25/02/2022,13:00:00,25/02/2022,13:55:00,2022-02-25 13:00:00,2022-02-25 13:55:00,714,0.38935574229691877,55.0,12.981818181818182
103,late,3006,7518,571,FX,16m,37.xxx,25/02/2022,13:55:00,25/02/2022,21:55:00,2022-02-25 13:55:00,2022-02-25 21:55:00,8089,0.07058968970206453,480.0,16.852083333333333
103,night,3006,6687,1372,FX,16m,37.xxx,25/02/2022,21:55:00,26/02/2022,05:55:00,2022-02-25 21:55:00,2022-02-26 05:55:00,8059,0.17024444720188608,480.0,16.789583333333333
103,early,3006,6981,703,FX,16m,37.xxx,26/02/2022,05:55:00,26/02/2022,13:55:00,2022-02-26 05:55:00,2022-02-26 13:55:00,7684,0.09148880791254554,480.0,16.008333333333333
103,night,3006,7113,762,FX,16m,37.xxx,27/02/2022,21:55:00,28/02/2022,05:55:00,2022-02-27 21:55:00,2022-02-28 05:55:00,7875,0.09676190476190476,480.0,16.40625
103,early,3006,7512,548,FX,16m,37.xxx,28/02/2022,05:55:00,28/02/2022,13:55:00,2022-02-28 05:55:00,2022-02-28 13:55:00,8060,0.06799007444168735,480.0,16.791666666666668
103,late,3006,7307,772,FX,16m,37.xxx,28/02/2022,13:55:00,28/02/2022,21:55:00,2022-02-28 13:55:00,2022-02-28 21:55:00,8079,0.09555638074019061,480.0,16.83125
103,night,3006,4545,495,FX,16m,37.xxx,28/02/2022,21:55:00,01/03/2022,03:02:00,2022-02-28 21:55:00,2022-03-01 03:02:00,5040,0.09821428571428571,307.0,16.416938110749186
103,night,3007,1176,1374,FX,20m,37.xxx,01/03/2022,03:02:00,01/03/2022,05:55:00,2022-03-01 03:02:00,2022-03-01 05:55:00,2550,0.5388235294117647,173.0,14.739884393063583
103,early,3007,5309,995,FX,20m,37.xxx,01/03/2022,05:55:00,01/03/2022,13:55:00,2022-03-01 05:55:00,2022-03-01 13:55:00,6304,0.15783629441624367,480.0,13.133333333333333
103,early,3008,2633,637,FX,20m,18.xx,01/03/2022,08:44:00,01/03/2022,11:32:00,2022-03-01 08:44:00,2022-03-01 11:32:00,3270,0.19480122324159022,168.0,19.464285714285715
103,late,3007,8925,1203,FX,20m,37.xxx,01/03/2022,13:55:00,01/03/2022,21:55:00,2022-03-01 13:55:00,2022-03-01 21:55:00,10128,0.11877962085308057,480.0,21.1
103,night,3007,9278,821,FX,20m,37.xxx,01/03/2022,21:55:00,02/03/2022,05:55:00,2022-03-01 21:55:00,2022-03-02 05:55:00,10099,0.08129517774037033,480.0,21.039583333333333
103,early,3007,1216,58,FX,20m,37.xxx,02/03/2022,05:55:00,02/03/2022,06:55:00,2022-03-02 05:55:00,2022-03-02 06:55:00,1274,0.04552590266875981,60.0,21.233333333333334
103,early,3006,2364,711,FX,16m,37.xxx,02/03/2022,06:55:00,02/03/2022,10:18:00,2022-03-02 06:55:00,2022-03-02 10:18:00,3075,0.23121951219512196,203.0,15.147783251231527
103,early,3005,1362,1291,FX,16m,37.xxx,02/03/2022,10:18:00,02/03/2022,13:55:00,2022-03-02 10:18:00,2022-03-02 13:55:00,2653,0.4866189219751225,217.0,12.225806451612904
103,late,3005,2083,769,FX,16m,37.xxx,02/03/2022,13:55:00,02/03/2022,18:34:00,2022-03-02 13:55:00,2022-03-02 18:34:00,2852,0.2696353436185133,279.0,10.222222222222221
103,late,3004,1289,1350,FX,14m,18.xx,02/03/2022,18:34:00,02/03/2022,21:55:00,2022-03-02 18:34:00,2022-03-02 21:55:00,2639,0.5115574081091322,201.0,13.129353233830846
103,night,3004,5818,1434,FX,14m,18.xx,02/03/2022,21:55:00,03/03/2022,05:55:00,2022-03-02 21:55:00,2022-03-03 05:55:00,7252,0.19773855488141204,480.0,15.108333333333333
103,early,3004,3935,1112,FX,14m,18.xx,03/03/2022,05:55:00,03/03/2022,11:29:00,2022-03-03 05:55:00,2022-03-03 11:29:00,5047,0.22032890826233406,334.0,15.110778443113773
103,night,3004,5359,1604,FX,14m,18.xx,06/03/2022,21:55:00,07/03/2022,05:55:00,2022-03-06 21:55:00,2022-03-07 05:55:00,6963,0.23036047680597443,480.0,14.50625
103,early,3004,6276,988,FX,14m,18.xx,07/03/2022,05:55:00,07/03/2022,13:55:00,2022-03-07 05:55:00,2022-03-07 13:55:00,7264,0.13601321585903084,480.0,15.133333333333333
103,late,3004,5818,1373,FX,14m,18.xx,07/03/2022,13:55:00,07/03/2022,21:55:00,2022-03-07 13:55:00,2022-03-07 21:55:00,7191,0.19093311083298567,480.0,14.98125
103,night,3004,1059,212,FX,14m,18.xx,07/03/2022,21:55:00,07/03/2022,23:18:00,2022-03-07 21:55:00,2022-03-07 23:18:00,1271,0.16679779701022818,83.0,15.313253012048193
103,night,3005,4855,1679,FX,16m,37.xxx,07/03/2022,23:18:00,08/03/2022,05:55:00,2022-03-07 23:18:00,2022-03-08 05:55:00,6534,0.2569635751453933,397.0,16.45843828715365
103,early,3005,3767,1859,FX,16m,37.xxx,08/03/2022,05:55:00,08/03/2022,13:55:00,2022-03-08 05:55:00,2022-03-08 13:55:00,5626,0.33043014575186636,480.0,11.720833333333333
103,late,3005,6011,1971,FX,16m,37.xxx,08/03/2022,13:55:00,08/03/2022,21:55:00,2022-03-08 13:55:00,2022-03-08 21:55:00,7982,0.2469305938361313,480.0,16.629166666666666
103,night,3005,5327,2612,FX,16m,37.xxx,08/03/2022,21:55:00,09/03/2022,05:55:00,2022-03-08 21:55:00,2022-03-09 05:55:00,7939,0.3290086912709409,480.0,16.539583333333333
103,early,3005,5256,2121,FX,16m,37.xxx,09/03/2022,05:55:00,09/03/2022,13:20:00,2022-03-09 05:55:00,2022-03-09 13:20:00,7377,0.28751525010166734,445.0,16.57752808988764
103,early,3006,0,239,FX,16m,37.xxx,09/03/2022,13:20:00,09/03/2022,13:55:00,2022-03-09 13:20:00,2022-03-09 13:55:00,239,1.0,35.0,6.828571428571428
103,late,3006,2358,1043,FX,16m,37.xxx,09/03/2022,13:55:00,09/03/2022,17:16:00,2022-03-09 13:55:00,2022-03-09 17:16:00,3401,0.3066745074977948,201.0,16.920398009950247
103,late,3005,1853,970,FX,16m,37.xxx,09/03/2022,17:16:00,09/03/2022,21:55:00,2022-03-09 17:16:00,2022-03-09 21:55:00,2823,0.34360609280906834,279.0,10.118279569892474
103,night,3005,6362,1759,FX,16m,37.xxx,09/03/2022,21:55:00,10/03/2022,05:55:00,2022-03-09 21:55:00,2022-03-10 05:55:00,8121,0.21659894101711613,480.0,16.91875
103,early,3005,6929,1313,FX,16m,37.xxx,10/03/2022,05:55:00,10/03/2022,13:55:00,2022-03-10 05:55:00,2022-03-10 13:55:00,8242,0.15930599369085174,480.0,17.170833333333334
103,late,3005,1290,165,FX,16m,37.xxx,10/03/2022,13:55:00,10/03/2022,15:19:00,2022-03-10 13:55:00,2022-03-10 15:19:00,1455,0.1134020618556701,84.0,17.321428571428573
103,early,3005,6537,1330,FX,16m,37.xxx,16/03/2022,05:55:00,16/03/2022,13:55:00,2022-03-16 05:55:00,2022-03-16 13:55:00,7867,0.1690606330240244,480.0,16.389583333333334
103,late,3005,2722,2158,FX,16m,37.xxx,16/03/2022,13:55:00,16/03/2022,21:55:00,2022-03-16 13:55:00,2022-03-16 21:55:00,4880,0.44221311475409836,480.0,10.166666666666666
103,night,3005,5510,2240,FX,16m,37.xxx,16/03/2022,21:55:00,17/03/2022,05:55:00,2022-03-16 21:55:00,2022-03-17 05:55:00,7750,0.28903225806451616,480.0,16.145833333333332
103,early,3005,6370,1582,FX,16m,37.xxx,17/03/2022,05:55:00,17/03/2022,13:55:00,2022-03-17 05:55:00,2022-03-17 13:55:00,7952,0.198943661971831,480.0,16.566666666666666
103,late,3005,6559,1532,FX,16m,37.xxx,17/03/2022,13:55:00,17/03/2022,21:55:00,2022-03-17 13:55:00,2022-03-17 21:55:00,8091,0.189346187121493,480.0,16.85625
103,night,3005,6490,1404,FX,16m,37.xxx,17/03/2022,21:55:00,18/03/2022,05:55:00,2022-03-17 21:55:00,2022-03-18 05:55:00,7894,0.1778565999493286,480.0,16.445833333333333
103,late,3004,5040,2094,FX,14m,18.xx,18/03/2022,13:55:00,18/03/2022,21:55:00,2022-03-18 13:55:00,2022-03-18 21:55:00,7134,0.29352396972245587,480.0,14.8625
103,night,3004,4580,2429,FX,14m,18.xx,18/03/2022,21:55:00,19/03/2022,05:55:00,2022-03-18 21:55:00,2022-03-19 05:55:00,7009,0.3465544300185476,480.0,14.602083333333333
103,early,3004,3388,2586,FX,14m,18.xx,19/03/2022,05:55:00,19/03/2022,12:29:00,2022-03-19 05:55:00,2022-03-19 12:29:00,5974,0.4328757951121527,394.0,15.16243654822335
103,night,3005,4696,2971,FX,16m,37.xxx,20/03/2022,21:55:00,21/03/2022,05:55:00,2022-03-20 21:55:00,2022-03-21 05:55:00,7667,0.38750489109169167,480.0,15.972916666666666
103,early,3005,5946,1373,FX,16m,37.xxx,21/03/2022,05:55:00,21/03/2022,13:55:00,2022-03-21 05:55:00,2022-03-21 13:55:00,7319,0.187593933597486,480.0,15.247916666666667
103,late,3005,5504,867,FX,16m,37.xxx,21/03/2022,13:55:00,21/03/2022,20:17:00,2022-03-21 13:55:00,2022-03-21 20:17:00,6371,0.13608538690943336,382.0,16.67801047120419
103,late,3008,908,821,FX,20m,18.xx,21/03/2022,20:17:00,21/03/2022,21:55:00,2022-03-21 20:17:00,2022-03-21 21:55:00,1729,0.47484094852515907,98.0,17.642857142857142
103,night,3008,2353,168,FX,20m,18.xx,21/03/2022,21:55:00,21/03/2022,23:54:00,2022-03-21 21:55:00,2022-03-21 23:54:00,2521,0.06664022213407378,119.0,21.18487394957983
103,night,3007,6701,784,FX,20m,37.xxx,21/03/2022,23:54:00,22/03/2022,05:55:00,2022-03-21 23:54:00,2022-03-22 05:55:00,7485,0.10474281897127588,361.0,20.734072022160664
103,early,3007,8046,1784,FX,20m,37.xxx,22/03/2022,05:55:00,22/03/2022,13:55:00,2022-03-22 05:55:00,2022-03-22 13:55:00,9830,0.1814852492370295,480.0,20.479166666666668
103,late,3007,4062,249,FX,20m,37.xxx,22/03/2022,13:55:00,22/03/2022,17:19:00,2022-03-22 13:55:00,2022-03-22 17:19:00,4311,0.05775922059846903,204.0,21.13235294117647
103,late,3006,2974,887,FX,16m,37.xxx,22/03/2022,17:19:00,22/03/2022,21:55:00,2022-03-22 17:19:00,2022-03-22 21:55:00,3861,0.22973322973322974,276.0,13.98913043478261
103,night,3006,561,103,FX,16m,37.xxx,22/03/2022,21:55:00,22/03/2022,22:33:00,2022-03-22 21:55:00,2022-03-22 22:33:00,664,0.15512048192771086,38.0,17.473684210526315
103,night,3005,5069,2089,FX,16m,37.xxx,22/03/2022,22:33:00,23/03/2022,05:55:00,2022-03-22 22:33:00,2022-03-23 05:55:00,7158,0.2918412964515228,442.0,16.194570135746606
103,early,3005,6542,1547,FX,16m,37.xxx,23/03/2022,05:55:00,23/03/2022,13:55:00,2022-03-23 05:55:00,2022-03-23 13:55:00,8089,0.19124737297564595,480.0,16.852083333333333
103,late,3005,6233,1822,FX,16m,37.xxx,23/03/2022,13:55:00,23/03/2022,21:55:00,2022-03-23 13:55:00,2022-03-23 21:55:00,8055,0.2261949099937927,480.0,16.78125
103,night,3005,1750,546,FX,16m,37.xxx,23/03/2022,21:55:00,24/03/2022,00:11:00,2022-03-23 21:55:00,2022-03-24 00:11:00,2296,0.23780487804878048,136.0,16.88235294117647
103,early,3007,8789,1237,FX,20m,37.xxx,31/03/2022,05:55:00,31/03/2022,13:55:00,2022-03-31 05:55:00,2022-03-31 13:55:00,10026,0.12337921404348694,480.0,20.8875
103,late,3007,3705,255,FX,20m,37.xxx,31/03/2022,13:55:00,31/03/2022,16:51:00,2022-03-31 13:55:00,2022-03-31 16:51:00,3960,0.06439393939393939,176.0,22.5
103,late,3006,3777,487,FX,16m,37.xxx,31/03/2022,16:51:00,31/03/2022,21:30:00,2022-03-31 16:51:00,2022-03-31 21:30:00,4264,0.11421200750469043,279.0,15.283154121863799
103,night,3005,5089,2763,FX,16m,37.xxx,31/03/2022,21:55:00,01/04/2022,05:55:00,2022-03-31 21:55:00,2022-04-01 05:55:00,7852,0.35188487009679065,480.0,16.358333333333334
103,early,3005,2363,541,FX,16m,37.xxx,01/04/2022,05:55:00,01/04/2022,08:47:00,2022-04-01 05:55:00,2022-04-01 08:47:00,2904,0.1862947658402204,172.0,16.88372093023256
